BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B03IN,chr1&169853713,chr10&75464285,chr8&1247398,chr8&42750806,chr8&1903951,chr4&11218467,chr4&22670298,chr23&2869264,chr4&25129825,chr4&21385427,chr4&24926283,chrF1&12263744,chr16&4397412,chr14&23935234,chr22&6497030,chr8&49074235,chr10&18979984
EOG090B0F6W,chr1&170532224,chr10&74998630,chr8&1426750,chr8&42956857,chr8&1706120,chr4&24719981,chr4&32976728,chr17&4390093,chr4&7088387,chr4&975336,chr4&1171515,chrF1&12840881,chr16&4727220,chr14&23551713,chr22&6889912,chr8&48662058,chr10&18405651
EOG090B052Y,chr1&171781968,chr10&26809406,chr8&1603628,chr8&43192866,chr8&1498298,chr4&7690412,chr4&27347595,chr23&6850970,chr4&21592664,chr4&24589678,chr4&21720710,chrF1&13887762,chr16&5161211,chr14&23003192,chr22&7492366,chr8&47885161,chr10&12969621
EOG090B0AEM,chr1&173800448,chr10&73166172,chr8&690402,chr8&42097354,chr8&2523875,chr2&9518940,chr2&21969815,chr23&37243772,chr2&7800586,chr2&4418867,chr2&7532785,chrF1&15734759,chr16&6160346,chr14&21849059,chr22&8686230,chr8&50862087,chr10&25031791
EOG090B04MQ,chr1&179330295,chr10&59682014,chr8&3819046,chr8&41160349,chr8&3392585,chr4&12655028,chr4&20676430,chr23&1801806,chr4&26516057,chr4&19234918,chr4&26347720,chrF1&20766442,chr16&8892183,chr14&18329159,chr22&12332265,chr8&54755876,chr10&15033729
EOG090B0BPK,chr1&185084758,chr19&34982357,chr8&3134595,chr8&38781536,chr8&29371348,chr17&1458362,chr17&2883813,chr18&30090066,chr17&23722539,chr17&5113522,chr17&2860994,chrF1&23096156,chr16&11813037,chr14&14680052,chr22&16127955,chr8&58976397,chr10&15440796
EOG090B02JJ,chr1&185120019,chr10&24352791,chr8&3114128,chr8&38758353,chr8&29380794,chr4&24813140,chr4&33253650,chr17&4234194,chr4&6952382,chr9&28105779,chr4&1085976,chrF1&23040700,chr16&11841630,chr14&14641875,chr22&16155886,chr8&59011165,chr10&15496972
EOG090B03BE,chr1&185298035,chr10&23982850,chr8&3065098,chr8&38703677,chr8&29421616,chr4&18921753,chr4&11629209,chr17&37222909,chr4&14095956,chr4&11413938,chr4&6662582,chrF1&22918896,chr16&11925568,chr14&14536193,chr22&16276055,chr8&59177713,chr10&15667544
EOG090B099U,chr1&193016351,chr10&8767312,chr8&7041038,chr8&16457906,chr8&28567531,chr4&22255852,chr4&6709009,chr17&8808655,chr4&10137481,chr4&5213158,chr4&3470847,chrF1&47805243,chr16&15620852,chr15&22852360,chr27&5026966,chr8&64586975,chr10&10750896
EOG090B06JA,chr1&193180294,chr10&9135947,chr8&7135770,chr8&16376420,chr8&28483377,chr4&22221372,chr4&6643955,chr17&8896439,chr4&10172178,chr4&5276573,chr4&3508703,chrF1&47682010,chr16&15746448,chr15&22967403,chr27&4924166,chr8&64771772,chr10&10552804
EOG090B01JB,chr1&205042114,chr12&3899547,chr26&589344,chr18&556758,chr26&2978660,chr5&2524250,chr5&943770,chr5&38176904,fCotGob3_332arrow_ctg1&237009,chr5&40682057,chr5&15367097,chrF1&43063607,chr7&61184952,chr14&4547697,chr22&26071253,chr4&142109007,chr24&31188562
EOG090B04NX,chr1&205094743,chr12&3946448,chr26&624574,chr18&597282,chr26&3024335,chr5&21806393,chr5&31736374,chr5&11392015,chr5&25643407,chr5&4529481,chr5&4490678,chrF1&43100348,chr7&61224080,chr14&4581778,chr22&26028918,chr4&142177081,chr24&31099152
EOG090B052S,chr1&205228565,chr12&4056509,chr26&661502,chr18&635321,chr26&3076472,chr5&13137229,chr7&14416875,chr5&19613399,chr5&17330169,chr5&18818527,chr5&28197642,chrF1&43211104,chr7&61380019,chr14&4724092,chr22&25921837,chr4&142273158,chr24&30909386
EOG090B09Y2,chr1&205616546,chr12&4350085,chr26&2988578,chr18&822540,chr26&3191700,chr5&764495,chr5&4038187,chr5&33840042,chr5&3486618,scaffold_261_arrow_ctg1&185688,chr5&18197287,chrF1&43547394,chr7&61787553,chr14&5052934,chr22&25598150,chr4&142755155,chr24&30168593
EOG090B09PR,chr1&207049020,chr12&5703666,chr26&2552189,chr18&1318066,chr26&3757531,chr5&20496521,chr5&29626631,chr5&9304963,chr5&24116121,chr5&6923132,chr5&5808754,chrF1&35318331,chr7&63336628,chr14&6284835,chr22&24375134,chr4&144017849,chr24&38409494
EOG090B0EQJ,chr1&211479036,chr3&55119795,chr3&22397259,chr10&42116000,chr3&99462464,chr24&12695690,chr24&12403468,chr15&12321389,chr24&6036813,chr24&20741000,chr24&18075835,chrF1&31602656,chr19&12526107,chr14&10282650,chr22&20558830,chr3&180886882,chr8&18318139
EOG090B07FH,chr1&211749899,chr3&54436559,chr3&22531238,chr10&41945175,chr3&99593076,chr24&12726101,chr24&12226947,chr15&12393563,chr24&5967155,chr24&20668352,chr24&18020910,chrF1&31319072,chr19&12326680,chr14&10496409,chr22&20291005,chr3&180468063,chr8&18517007
EOG090B01LW,chr1&211941824,chr3&54075118,chr3&22592670,chr10&41897161,chr3&99670614,chr24&12761505,chr24&12209095,chr15&12483302,chr24&5955033,chr24&20653361,chr24&18011263,chrF1&31144256,chr19&12242311,chr14&10621457,chr22&20170760,chr3&180365875,chr8&18637836
EOG090B0870,chr1&212365215,chr3&53271495,chr3&22748469,chr10&41764682,chr3&99802051,chr22&3897584,chr22&21058784,chr19&15768911,chr22&1724973,chr22&18270153,chr22&2989023,chrF1&30857259,chr19&12047822,chr14&10934099,chr22&19898266,chr3&180134437,chr8&18870932
EOG090B028F,chr1&214613755,chr3&49623309,chr3&23737475,chr10&40724032,chr3&100802905,chr3&4311212,chr3&21609149,chr1&24130918,chr3&23879531,chr3&22434535,chr3&16536347,chrF1&28800719,chr19&10759189,chr14&12684814,chr22&18140364,chr3&178890643,chr8&20600955
EOG090B06LN,chr1&222558660,chr3&37863195,chr3&26919308,chr10&36381363,chr3&104035810,chr24&13059589,chr24&11654214,chr15&12988059,chr24&5609086,chr24&20215911,chr24&17736950,chrF1&59043562,chr19&7054367,chr15&16768013,chr27&12186387,chr3&173224021,chr8&17218027
EOG090B0GJT,chr1&224356925,chr3&34843251,chr3&54604642,chr10&35826979,chr3&94590691,chr16&24139340,scaffold_40_ctg1&1295055,chr11&2414192,chr16&23321236,chr16&33164734,chr16&13010522,chrF1&980029,chr19&6316087,chr15&15930584,chr27&13177921,chr3&172167125,chr5&12185609
EOG090B0KEX,chr1&226361460,chr3&31102900,chr3&53940521,chr10&35195675,chr3&93984947,chr24&10255127,chr24&15925007,chr15&8709862,chr24&9010690,chr24&11214008,chr24&13519369,chrF1&2342694,chr19&5419740,chr15&14891561,chr27&14300433,chr3&170400973,chr5&12810944
EOG090B0BOM,chr1&228165817,chr2&70691280,chr2&3115561,chr1&99792803,chr2&65275,chr17&14108531,chr17&20481377,chr18&15274148,chr17&8805446,chr17&23001136,chr17&16237116,chrA1&88130122,chr13&1325370,chr8&58419418,chr24&1601216,chr2&6517814,chr2&24833370
EOG090B039X,chr1&230642607,chr3&215919964,chr3&3709423,chr10&13436735,chr3&70668678,chr15&13768123,chr15&12973778,chr13&18601392,chr15&17151530,chr15&10405529,chr15&14728293,chrD2&69547813,chr19&433092,chr15&9042405,chr27&26070664,chr3&141342815,chr5&94655713
EOG090B0ALZ,chr1&230979106,chr3&216630619,chr3&3558741,chr10&13289338,chr3&70826267,chr24&14794686,chr24&6737542,chr15&17291660,chr24&2838975,chr24&24732056,chr24&15110046,chrD2&69866082,chr19&354426,chr15&8856700,chr27&25809218,chr3&141053652,chr8&52289733
EOG090B06ND,chr1&231338384,chr3&222073153,chr3&4467558,chr10&14195231,chr3&69927303,chr24&14813977,chr24&6772180,chr15&17251133,chr24&2858702,chr24&24716417,chr24&15127328,chrD2&70169462,chr19&704611,chr15&8658928,chr27&25584619,chr3&142577052,chr5&94348679
EOG090B0A3R,chr1&231521285,chr7&87376601,chr3&4553449,chr10&14266633,chr3&69834248,chr15&6350209,chr15&23391962,chr13&8401926,chr15&8623930,chr15&22170335,chr15&8718272,chrD2&70351803,chr19&744182,chr15&8499726,chr27&25401331,chr3&142702074,chr5&92176385
EOG090B0FBA,chr1&232954548,chr3&157083506,chr3&5276594,chr10&14989214,chr3&69167018,chr15&6198681,chr15&23585826,chr13&8209505,chr15&8435949,chr15&22444917,chr15&8550470,chrD2&71575183,chr19&865613,chr15&7573067,chr27&24376415,chr3&143958277,chr5&91457702
EOG090B0A35,chr1&235335265,chr3&155002570,chr3&6234175,chr10&15988336,chr3&68213415,chr15&6480129,chr15&23225839,chr13&8552440,chr15&8782049,chr15&21951250,chr15&8855579,chrD2&73782109,chr19&1270613,chr15&5901598,chr27&22701383,chr3&145641153,chr5&92929633
EOG090B04O5,chr1&235450206,chr3&155208598,chr3&6282054,chr10&16035697,chr3&68152708,chr15&6466324,chr15&23257265,chr13&8533021,chr15&8764447,chr15&21983137,chr15&8837990,chrD2&73887102,chr19&1316943,chr15&5776059,chr27&22582742,chr3&145738563,chr5&92825385
EOG090B04FL,chr1&244047831,chr3&177124506,chr3&9267099,chr10&19376296,chr3&80222107,chr15&15136707,chr15&10912832,chr13&20606625,chr15&18729408,chr15&8213764,chr15&17883449,chrF1&5763793,chr19&3738682,chr15&12556990,chr27&16974198,chr3&151956313,chr8&50146303
EOG090B05VA,chr1&244854450,chr3&175905524,chr3&9505085,chr10&19608957,chr3&79993109,chr24&4063781,chr24&25801086,chr15&21910275,chr24&16902084,chr24&20841118,chr24&6971732,chrF1&5041242,chr19&4008681,chr15&13061407,chr27&16467178,chr3&152467505,chr8&52051915
EOG090B0J2X,chr2&669580,chr3&430488799,chr3&95963759,chr6&42837956,chr3&18563041,chr24&10471021,chr24&15591928,chr15&9053609,chr24&8759584,chr24&19664771,chr24&13735257,chrA3&139268709,chrX1&6129777,chr6&346818,chr13&71084874,chr3&47442695,chr5&88021131
EOG090B0ATE,chr2&3545785,chr3&436136186,chr3&97507839,chr6&44586379,chr3&16971126,chr24&17620959,chr24&2593438,chr15&20935499,chr24&1315319,scaffold_320_arrow_ctg1&2998625,chr24&20729085,chrA3&137578256,chrX1&4131706,chr6&1072660,chr13&69645706,chr3&44495717,chr5&85564124
EOG090B068Q,chr2&6849850,chr3&441381051,chr3&98751462,chr6&45965517,chr3&15670318,chr22&10507747,chr22&13054795,chr19&23069560,chr22&9128766,chr22&28618021,chr22&9525634,chrA3&135251044,chrX1&1964362,chr6&1780171,chr13&67736129,chr3&42403323,chr5&83552779
EOG090B0C4K,chr2&6877801,chr3&441443976,chr3&98761757,chr6&45976220,chr3&15663017,chr22&10511005,chr22&13051718,chr19&23073185,chr22&9133170,chr22&28611825,chr22&9529384,chrA3&135227413,chrX1&1944199,chr6&1796721,chr13&67714470,chr3&42388406,chr5&83570959
EOG090B0FQ9,chr2&9406834,chr3&446431245,chr3&99874017,chr6&47187717,chr3&14488609,chr22&10835706,chr22&12654351,chr19&23481013,chr22&9480369,chr22&26499041,chr22&9865664,chrA3&133169124,chrX1&170086,chr6&2941593,chr13&66035675,chr3&40417979,chr5&81933365
EOG090B03N4,chr2&10572071,chr3&450245697,chr3&100667449,chr6&47988194,chr3&13675106,chr12&16319149,chr22&22807668,chr19&13992010,chr22&15578816,chr22&1012429,chr22&17771875,chrA3&132101346,chr1&85980503,chr6&3576001,chr13&65208319,chr3&38871367,chr5&81040382
EOG090B07JD,chr2&10784258,chr3&450644720,chr3&100741209,chr6&48064717,chr3&13634244,chr24&12472401,chr24&12738164,chr15&12003952,chr24&6411866,chr24&9213790,chr24&18293272,chrA3&132001785,chr1&86169216,chr6&3692032,chr13&65116709,chr3&38810333,chr27&11299215
EOG090B0EDB,chr2&11155547,chr3&451856660,chr3&100995838,chr6&48339873,chr3&13386194,chr12&15335149,chr22&24480201,chr19&12176799,chr22&16882947,chr22&7380798,chr22&16637551,chrA3&131753425,chr1&86672885,chr6&3838883,chr13&64944481,chr3&38218251,chr5&80580291
EOG090B01WV,chr2&17759944,chr3&465819587,chr3&103975952,chr6&51612119,chr3&10289491,chr24&11512906,chr24&14079331,chr15&10713643,chr24&7473752,chr24&8022594,chr24&19231691,chrA3&126493337,chr1&93226496,chr6&7811840,chr13&60492607,chr3&32760429,chr5&75330299
EOG090B08OA,chr2&27653485,chr3&21971910,chr3&16531565,chr10&27079311,chr3&105510593,chr12&16073346,chr22&23258012,chr19&13453902,chr22&15869060,chr22&484003,chr22&17522726,chrA3&117970684,chr9&40275749,chr6&14886315,chr13&53131825,chr3&165755925,chr5&7438375
EOG090B03HH,chr2&28894699,chr3&24728401,chr3&51117348,chr10&33483305,chr3&91753957,chr12&15711441,chr22&23896453,chr19&12763804,chr22&16369860,scaffold_55_arrow_ctg1&1302142,chr22&17073750,chrA3&116833294,chr9&39404227,chr6&15810796,chr13&52107655,chr3&166971101,chr5&5999155
EOG090B0342,chr2&29121389,chr11&77775607,chr3&51025776,chr10&33617654,chr3&91805068,chr12&15344244,chr22&24427573,chr19&12197803,chr22&16848077,chr13&2053760,chr22&16647227,chrA3&116649299,chr9&39267436,chr6&15965398,chr13&51942473,chr3&167191377,chr41&13618735
EOG090B01T9,chr2&37201764,chr3&212722871,chr3&10632751,chr10&20874826,chr3&76202733,chr24&18034876,chr24&2441589,chr15&21091721,chr24&1218233,scaffold_320_arrow_ctg1&3091434,chr24&20806030,chrA3&109764683,chrX1&13613384,chr6&21665171,chr13&46135024,chr3&154658850,chr8&25607505
EOG090B07CS,chr2&37231706,chr3&212803791,chr3&10623071,chr10&20866021,chr3&76195431,chr24&18043720,chr24&2451380,chr15&21076632,chr24&1229495,scaffold_320_arrow_ctg1&3029014,chr24&20798028,chrA3&109736924,chrX1&13633686,chr6&21686664,chr13&46120549,chr3&154642084,chr8&25631986
EOG090B0FBL,chr2&38778991,chr3&244301162,chr3&38119467,chr6&63755741,chr3&112029270,chr1&83505,chr1&2628140,chr6&925826,chr4&11297391,scaffold_265_arrow_ctg1&12186,Contig12arrow_ctg1&92738,chrA3&108448764,chr1&68176620,chr6&22857613,chr13&45044280,chr3&224276826,chr8&46084296
EOG090B0A2Z,chr2&42767437,chr3&63412701,chr3&20341967,chr10&40207998,chr3&97500830,chr15&3127249,chr15&27810659,chr13&3773685,chr15&6369667,chr15&32211728,chr15&5351861,chrA3&62169444,chr9&61513332,chr6&25808968,chr13&42040631,chr3&184824844,chr8&36823238
EOG090B08JW,chr2&43774139,chr3&67027481,chr3&19246447,chr10&29840225,chr3&96351049,chr15&15420791,chr15&10525924,chr13&21014218,chr15&19033393,chr15&7755012,chr15&18165938,chrA3&63046278,chr9&61329310,chr6&26556310,chr13&41267838,chr3&186710040,chr8&31813167
EOG090B03PC,chr2&43839054,chr3&67251292,chr3&19199968,chr10&29799074,chr3&96319293,chr15&15436651,chr15&10504310,chr13&21036940,chr15&19051323,chr15&7710343,chr15&18179811,chrA3&63120657,chr9&61297316,chr6&26616223,chr13&41213952,chr3&186791173,chr8&31880636
EOG090B00YL,chr2&43888600,chr3&67399901,chr3&19118776,chr10&29704472,chr3&96222810,chr15&15443969,chr15&10440016,chr13&21046419,chr15&19059522,chr15&7635695,chr15&18188864,chrA3&63147107,chr9&61231911,chr6&26640342,chr13&41119302,chr3&186836872,chr8&31937435
EOG090B036Z,chr2&44321356,chr3&68175344,chr3&18940747,chr10&29532898,chr3&96048380,chr15&15535658,chr15&10376190,chr13&21159238,chr15&19153530,chr15&7564122,chr15&18273916,chrA3&63568080,chr9&61094155,chr6&26987719,chr13&40848485,chr3&187340278,chr8&32513741
EOG090B020C,chr2&46340318,chr3&72271727,chr3&17782323,chr10&28345431,chr3&94903354,chr15&19881896,chr15&4772887,chr13&26454751,chr15&23669817,chr15&1507091,chr15&23115404,chrA3&65450640,chr9&60274575,chr6&28690382,chr13&39165487,chr3&189297772,chr8&34492804
EOG090B0F0M,chr2&53767887,chr3&86795706,chr3&49302383,chr6&74975073,chr3&83982598,chr19&12798761,chr19&16230004,chr8&9928645,chr19&10087286,chr19&6165365,chr19&14702906,chrA3&71971395,chr9&58144542,chr6&34504655,chr13&33579957,chr3&192015918,chr8&13737245
EOG090B02GP,chr2&55636237,chr3&136517383,chr3&48542287,chr6&74187251,chr3&84591289,chr15&15918137,chr15&9825480,chr13&21663509,chr15&19529575,chr15&7019968,chr15&18663751,chrA3&73771462,chr9&56967428,chr6&36027582,chr13&32101721,chr3&199842610,chr8&12295362
EOG090B0EYL,chr2&61990187,chr3&123123173,chr3&38926257,chr6&64524454,chr3&111379619,chr1&1800095,chr1&3317698,chr6&37459272,chr1&147901,chr1&410870,chr1&259793,chrA3&79436756,chr9&53470654,chr6&40984558,chr13&27285141,chr3&210270044,chr8&78675030
EOG090B0FVL,chr2&62501209,chr13&7856685,chr3&39104995,chr6&64692673,chr3&111289054,chr6&8103941,chr6&27586458,chr7&63786895,chr6&9863766,chr6&49600389,chr6&20232543,chrA3&79870171,chr9&53218466,chr6&41355529,chr13&26934808,chr3&209968893,chr18&48865986
EOG090B02R6,chr2&63364425,chr3&120774838,chr3&39436368,chr6&65038394,chr3&110927767,chr15&17398136,chr15&7395131,chr13&23939678,chr15&21062516,chr15&4227310,chr15&20191870,chrA3&80653743,chr9&52710900,chr6&42138730,chr13&26249055,chr3&209373648,chr8&79302157
EOG090B01G5,chr2&63893430,chr3&120000877,chr3&39642148,chr6&65228237,chr3&110788241,chr1&1658785,chr1&2894345,chr6&37212297,chr1&326877,chr1&10268508,chr1&107382,chrA3&81168326,chr9&52493814,chr6&42587034,chr13&25846546,chr3&209071192,chr8&79478704
EOG090B0819,chr2&68131238,chr3&111815654,chr3&41560727,chr6&67136572,chr3&108924888,chr15&16867498,chr15&8213264,chr13&23189387,chr15&20496275,chr15&1776473,chr15&19646909,chrA3&84998154,chr9&49702787,chr6&46243363,chr13&22366973,chr3&206149778,chr8&81574831
EOG090B0G04,chr2&71109970,chr13&35293063,chr10&6041906,chr9&16340334,chr10&5513404,chr3&10196399,chr3&13341189,chr1&16341655,chr3&17291666,chr3&25568378,chr3&8537313,chrB3&20879248,chr5&54284994,chr12&34168409,chr28&13824986,chr10&30961254,chr24&7864617
EOG090B08AD,chr2&71130666,chr13&35252555,chr10&6050279,chr9&16348721,chr10&5504870,chr3&10199101,chr3&13331324,chr1&16334233,chr3&17284906,chr3&25561995,chr3&8532032,chrB3&20908827,chr5&54259677,chr12&34153338,chr28&13841948,chr10&30976576,chr44&178398
EOG090B07KK,chr2&85840144,chr1&237940696,chr4B&18208331,chr7&6389524,chr4&6182361,chr10&4280215,chr10&27075931,chr2&19088629,chr10&21778128,chr10&14380627,chr10&23677586,chrA3&100080071,chr18&27006634,chr6&61849193,chr13&8503431,chr5&14659272,chr1&167803685
EOG090B03JU,chr2&86144268,chr1&238978845,chr4B&18306112,chr7&6284838,chr4&6078379,chr10&2388918,chr10&34852706,chr2&2110991,chr10&25061247,chr10&15459502,chr10&25255587,chrA3&100326530,chr18&27183070,chr6&62158674,chr13&8230057,chr5&14384688,chr1&168185341
EOG090B01DI,chr2&88557736,chr1&241963330,chr4B&18737490,chr7&5764281,chr4&5584131,chr22&3194241,chr22&2641996,chr19&3550906,chr22&927578,chr22&17389721,chr22&2329556,chrA3&101373196,chr18&28003108,chr5&102220397,chr13&7100118,chr5&13436805,chr1&175024772
EOG090B0BI3,chr2&98609709,chr5&367508920,chr1&133854084,chr2&57205355,chr1&84266029,chr2&7119645,chr2&20067303,chr23&38961339,chr2&6602314,chr2&7181767,chr2&6050663,chrA3&60824496,chr15&26228647,chr6&68152118,chr13&5390551,chr1&119665203,chr6&92094849
EOG090B07BF,chr2&100393245,chr5&373123267,chr1&134717905,chr2&58040194,chr1&85054920,chr2&10270529,chr2&20976033,chr23&38454915,chr2&7070709,chr2&7019746,chr2&6391878,chrA3&58950664,chr20&15258072,chr6&66437646,chr13&3974209,chr1&118109327,chr6&39162831
EOG090B0BLU,chr2&102718420,chr5&377482266,chr1&135732226,chr2&59028127,chr1&86062519,chr21&9502805,chr21&22679583,chr16&14987893,chr21&21251701,chr21&22344972,chr21&17550284,chrA3&56893369,chr2&111142175,chr6&74039644,chr13&2248458,chr1&116413156,chr6&40509630
EOG090B0FES,chr2&102762218,chr5&377569950,chr1&135752779,chr2&59047716,chr1&86079551,chr21&9509271,chr21&22689416,chr16&14966012,chr21&21260407,chr21&22370923,chr21&17538104,chrA3&56813290,chr2&111073279,chr6&73962598,chr13&2159522,chr1&116366475,chr6&40553331
EOG090B0ARV,chr2&105038093,chr5&380916336,chr1&136770783,chr2&60105658,chr1&87067828,chr2&4106689,chr2&13805522,chr23&23348262,chr2&10904756,chr2&935297,chr2&8138856,chrA3&54730713,chr2&109011067,chr6&71170137,chr13&230913,chr1&115006888,chr6&42282244
EOG090B01YB,chr2&105267383,chr5&381061309,chr1&136837051,chr2&60167093,chr1&87130444,chr3&11323517,chr3&11511430,chr1&14642758,chr3&16135518,chr3&32901040,chr3&7291352,chrA3&54561844,chr2&108873471,chr6&70936739,chr13&42012,chr1&114846324,chr6&42404253
EOG090B06ZS,chr2&106094026,chr5&381729669,chr1&137200780,chr2&60533408,chr1&87481134,chr21&9609675,chr21&22840626,chr16&14763712,chr21&21381384,chr21&22726698,chr21&17425243,chrA3&53759920,chr2&108106940,chr6&69987961,scaffold_87_arrow_ctg1_1&679352,chr1&114194635,chr6&42713622
EOG090B00HG,chr2&108452169,chr5&350299224,chr1&137992990,chr2&61296257,chr1&88188682,chr21&16456481,chr21&12195554,chr16&24670235,chr21&10703406,chr21&7132793,chr21&10275255,chrA3&51681604,chr2&134962445,chr5&100331114,chr13&5594486,chr1&112946342,chr6&43212890
EOG090B04X2,chr2&108896907,chr5&350870339,chr1&138199390,chr2&61501189,chr1&88369857,chr21&15805499,chr21&13063397,chr16&23802037,chr21&11530614,chr21&9852556,chr21&10998788,chrA3&51155656,chr2&135477045,chr5&100513529,chr13&5986393,chr1&112534929,chr6&43521371
EOG090B07PW,chr2&112482345,chr3&144932438,chr3&37411247,chr10&30336921,chr3&92708126,chr15&4701746,chr15&25508796,chr13&6235153,chr15&7220455,chr15&25289893,chr15&7538796,chrA3&102427601,chr9&26610713,chr6&63609696,Super_scaffold_3&229706,chr3&222241130,chr5&4909074
EOG090B06BZ,chr2&113717775,chr6&46501518,chr7&7700634,chr5&50280367,chr7&31183521,chr21&21364123,chr21&4439907,chr16&29263136,chr21&4831520,chr21&29227236,chr21&4221419,chrC1&123189669,chr1&183030897,chr4&95861632,chr8&85565478,chr11&64181586,chr7&59528064
EOG090B02FZ,chr2&127257596,chr6&19774159,chr7&14676925,chr5&57924193,chr7&8715056,chr3&12521006,chr3&9602587,chr1&12751375,chr3&14503086,chr3&34789962,chr3&5970988,chrC1&110979122,chr1&178484303,chr4&101580360,scaffold_84_arrow_ctg1&274018,chr11&76076815,chr7&87497885
EOG090B00PT,chr2&134964850,chr6&50277095,chr7&6782820,chr5&49302151,chr7&32051391,chr21&23665641,chr21&8342984,chr16&32607831,chr21&7841590,chr21&3556292,chr21&7135005,chrC1&125985087,chr9&236550,chr4&98511874,chr8&83159672,chr11&62581398,chr7&61033684
EOG090B07S9,chr2&135741930,chr6&51758870,chr7&6609590,chr5&49114348,chr7&32210959,chr21&19320649,scaffold_36_ctg1&2984067,chr16&9719534,chr21&1846006,chr21&36341253,chr21&753252,chrC1&126732258,chr9&499478,chr4&99268820,chr8&82600021,chr11&62210196,chr7&61505463
EOG090B05RO,chr2&135907316,chr6&52023251,chr7&6547510,chr5&49031769,chr7&32260968,chr21&16951029,chr21&11174241,chr16&25732193,chr21&10109276,chr21&6412721,chr21&9295337,chrC1&126900176,chr9&564324,chr4&99416037,chr8&82433184,chr11&62050594,chr7&61642621
EOG090B0APX,chr2&136114869,chr6&52347037,chr7&6500473,chr5&48981656,chr7&32338730,chr21&16979210,chr21&11168821,chr16&25766645,chr21&10093353,chr21&6393178,chr21&9281078,chrC1&127088999,chr9&692849,chr4&99612272,chr8&82299718,chr11&61966003,chr7&61737274
