BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B01SI,chr1&11804633,chr15&80432477,chr21&6900155,chr16&3223971,chr21&5086340,chr7&2029171,chr7&36523995,chr20&11983292,,chr7&20115974,chr7&18617513,chrC1&8458575,chr5&66456793,chr5&6921607,chr9&7994023,chr18&10657575,chr31&26728791
EOG090B053B,chr1&11906303,chr15&80717020,chr21&6963413,chr16&3164287,chr21&5032291,chr7&2159166,chr7&36215610,chr20&12379690,chr2&2580791,chr7&19812687,chr7&18728005,chrC1&8553788,,chr5&6981119,chr9&8080077,chr18&10558029,chr31&26618086
EOG090B0932,chr1&12021727,chr11&55769881,chr21&6996034,chr16&3122140,chr21&4991318,chr5&15753455,chr5&22320134,chr5&17214758,chr5&14008079,chr5&14550089,chr5&10832997,chrC1&8638814,chr5&66198250,chr5&7060369,chr9&8178231,chr18&10479921,chr31&26545392
EOG090B0FLR,chr1&12234267,chr15&65286424,chr21&7043791,chr16&64435,chr21&4856405,chr7&1905202,chr7&36756033,,,chr7&20243412,chr7&18508608,chrC1&8822566,chr5&65769598,chr5&7217948,chr9&8341447,chr18&10327321,chr31&30446656
EOG090B095T,chr1&15492943,chr15&63739462,chr21&7601852,chr16&736731,super_scaffold_21random&868928,chr7&7728644,chr7&26966844,chr20&22280113,chr7&16199136,chr7&37573819,chr7&24030750,,chr5&63594814,chr5&9034098,chr9&10374569,chr18&8811081,chr31&28518726
EOG090B01DA,chr1&15701941,chr15&57896712,chr21&5316253,chr16&1866772,chr21&5861424,chr7&7006330,chr7&28006733,chr20&21210307,chr7&17099171,chr7&36161186,chr7&23328994,chrC1&11181899,chr5&63368691,chr5&9148320,chr9&10518500,chr18&5130254,chr31&28939017
EOG090B01EP,chr1&19219303,chr15&62710705,chr21&4539739,chr16&1067517,super_scaffold_21random&1195764,chr7&9410796,chr7&24785768,chr20&24339682,chr7&14543199,,chr7&25458317,chrC1&13728899,chr5&59688180,chr5&11437446,chr9&12921309,chr18&7901907,chr31&26902256
EOG090B0D5M,chr1&19251836,chr15&62739667,chr21&4537475,chr16&1065296,super_scaffold_21random&1191844,chr5&16082042,chr5&22977495,chr5&17688944,chr5&13622909,chr5&14109431,chr5&10487901,chrC1&13755203,chr5&59668552,,chr9&12944646,chr18&7927881,chr31&26890580
EOG090B08IR,chr1&19339530,chr15&62789086,chr21&4464263,chr16&988199,super_scaffold_21random&1120346,chr5&13251950,chr5&18512620,chr5&19976899,chr5&17189679,chr5&18616342,chr5&28305298,chrC1&13801009,chr5&59516627,chr10&46489566,chr9&12984355,chr18&7983010,chr31&28360352
EOG090B04MJ,chr1&19683040,chr15&63021159,chr21&4367032,chr16&895635,super_scaffold_21random&1024404,chr7&6198146,chr7&29044174,chr20&19962055,chr7&18064190,chr7&27581079,chr7&22554702,chrC1&14103366,chr5&59132995,chr5&11754077,chr9&13257035,chr18&8221156,chr31&28197976
EOG090B09XF,chr1&19882514,chr15&63111701,chr21&4345820,chr16&874481,super_scaffold_21random&1006161,chr7&6789971,chr7&28271689,chr20&20865911,chr7&17371556,chr7&26280788,chr7&23132624,chrC1&14254338,chr5&59034073,chr5&11885407,chr9&13392486,chr18&8293969,chr31&28149481
EOG090B082J,chr1&20500690,chr15&63566798,chr21&7639725,chr16&789191,super_scaffold_21random&915645,chr7&21464638,chr7&8097742,,fCotGob3_357arrow_ctg1&17015,chr7&4024059,chr7&9446141,chrC1&14722054,chr5&77522987,chr5&12347960,chr9&13834183,chr18&8631233,chr31&14687136
EOG090B0651,chr1&20652379,chr15&58036294,chr21&5370045,chr16&1921131,chr21&5826702,chr7&7020535,chr7&28001500,chr20&21227058,chr7&17092209,chr7&36175857,chr7&23341371,chrC1&14854826,chr5&77668162,chr5&12449836,chr9&13934458,chr18&5020883,chr31&28533180
EOG090B076T,chr1&20744797,chr15&58169226,chr21&5393618,chr16&1948495,chr21&5794938,chr5&20531075,chr5&29659775,chr5&9340987,chr5&24137613,chr5&6868712,chr5&5778649,chrC1&14937447,chr5&77807541,chr5&12524945,chr9&14011796,chr18&92409,chr31&20979163
EOG090B014N,chr1&21679417,chr15&59563202,chr21&5617816,chr16&2179540,chr21&5570641,chr5&2798067,chr5&480581,chr5&37760478,chr5&984090,chr5&40911111,chr5&15856821,chrC1&15655547,chr5&78691556,chr5&13187458,chr9&14654475,chr18&1426402,chr31&17784180
EOG090B0178,chr1&22563636,chr15&60757984,chr21&6177107,chr16&2746854,super_scaffold_21random&414362,chr13&8404076,chr13&40898448,chr14&31916633,chr13&1618117,,chr13&349563,chrC1&16412437,chr5&81556418,chr5&13873813,chr9&15334429,chr18&4073132,
EOG090B02B1,chr1&23030397,chr11&82521064,chr23&5772078,chr12&1520367,chr23&1367156,chr22&8943753,chr22&15262597,chr19&21331524,chr22&7308217,chr22&34505116,chr22&7885357,chrC1&16783357,chr16&45652179,chr5&14208796,chr9&15680762,chr20&19206071,chr27&4060992
EOG090B0G12,chr1&23778516,chr11&102750065,,chr12&1909616,chr23&4336288,chr11&5251206,chr11&8068051,chr22&6951690,chr11&15965790,chr11&1362507,chr11&18220503,chrC1&17428628,chr16&42871020,chr5&14796848,chr9&16238277,chr20&8110555,chr27&16163973
EOG090B09DL,chr1&24902122,chr11&90657590,chr23&2010001,chr12&1102010,chr23&4675389,,chr22&27527441,chr19&8685464,chr24&14548214,chr22&20926987,,chrC1&18283305,,chr5&15562610,chr9&17001858,chr20&8756706,
EOG090B0C5W,chr1&25821900,chr11&90165214,chr23&1742723,chr12&1379928,,chr22&9940894,chr22&13827543,chr19&22326298,chr22&8456722,chr22&29813408,chr22&8938749,chrC1&19005841,chr16&43968544,chr5&16237043,chr9&17680904,chr20&9378959,chr27&4363605
EOG090B0GZR,chr1&26169984,chr11&89683458,chr23&1665254,chr12&1451671,,chr22&9920084,chr22&13861232,chr19&22290541,chr22&8429930,chr22&29860679,chr22&8919512,chrC1&19346720,chr16&44167716,chr5&16504948,chr9&17923894,chr20&9655013,chr27&4265596
EOG090B0JOD,chr1&26280156,chr11&89157255,chr23&1609523,chr12&4791330,,chr11&19645116,chr11&29433308,chr22&26398459,chr11&20240881,chr11&23105454,chr11&4782043,chrC1&19432734,chr16&44283070,chr5&16588892,chr9&17993961,chr20&9723623,
EOG090B07YS,chr1&26282299,chr11&89126908,chr23&1591477,chr12&4778383,,chr16&14513531,chr16&18805586,chr11&7561380,chr16&14339938,chr16&19063901,chr16&2220279,chrC1&19434862,chr16&44285328,chr5&16591012,chr9&17996087,chr20&9729836,chr27&10075675
EOG090B08EA,chr1&26432946,chr11&88863910,chr23&1545709,chr12&4727957,,chr16&6387357,chr16&31773241,chr11&26882836,chr16&6008023,chr16&6880172,chr16&20283442,chrC1&19556322,chr16&44419576,chr5&16708493,chr9&18109111,chr20&9917703,chr27&10743893
EOG090B05U9,chr1&26790816,chr11&88543743,chr23&1381159,chr12&4565283,chr23&5186617,chr16&14437342,chr16&18905858,chr11&7473096,chr16&14250738,chr16&18953939,chr16&2149711,chrC1&19836008,chr16&44578069,chr5&16975488,chr9&18352331,chr20&10239264,chr27&10561779
EOG090B066W,chr1&26891010,chr11&88410957,chr23&1344894,chr12&4531737,chr23&5215731,chr16&14468746,chr16&18876458,chr11&7501242,chr16&14288542,chr16&18994439,chr16&2175272,chrC1&19907617,chr16&44623492,chr5&17044286,chr9&18417715,chr20&10340660,chr27&10784915
EOG090B0CH3,chr1&26921849,chr11&88373104,chr23&1330846,chr12&4519418,chr23&5224445,chr11&19510110,chr11&29602150,chr22&26133214,chr11&20418885,chr11&22781101,chr11&4649935,chrC1&19930386,chr16&44642288,chr5&17070223,chr9&18438893,chr20&10361263,chr27&10809498
EOG090B02Y1,chr1&27264025,chr11&88006324,chr23&1234113,chr12&331547,chr23&5314909,chr16&14486925,chr16&18831142,chr11&7526851,chr16&14319741,chr16&19039459,chr16&2201040,chrC1&20164149,chr16&44770562,chr5&17292881,chr9&18671117,chr20&10618981,chr27&10881442
EOG090B065U,chr1&27935184,chr11&81256853,chr23&5950385,chr12&4316223,chr23&5803139,chr16&7726441,chr16&29250485,chr11&25108110,chr16&4560717,chr16&4426218,chr16&18920858,chrC1&20693777,chr16&45834823,chr5&17802358,chr9&19154272,chr20&18482237,chr27&4540486
EOG090B0CF5,chr1&28095742,chr5&19390414,,,,chr13&453693,,,,,chr13&25000888,chrD1&57217143,chr2&141301060,chr6&119821236,chr11&49768907,chr1&6122685,
EOG090B08LV,chr1&28149993,chr11&81841093,chr23&5898809,chr12&4271689,chr23&5742281,,,,chr22&7377492,chr22&31741644,,chrC1&20880557,chr16&45272762,chr5&17968208,chr9&19323076,chr20&18744464,chr27&3486420
EOG090B0DRP,chr1&28330663,chr11&87215467,chrZ&49628021,chrZ&75931638,chrZ&64241317,chr16&7755620,chr16&29209601,chr11&25031809,chr16&4520314,chr16&4484675,chr16&18888968,chrC1&21015142,chr16&45338673,chr5&18087886,chr9&19453613,chr6&88631021,chr27&1714175
EOG090B07B6,chr1&28529867,chr11&87078146,chr23&940044,chr12&590420,chr23&5581649,chr16&14369742,chr16&19030671,chr11&7360610,chr16&14160124,chr16&18825855,chr16&2067382,chrC1&21176659,chr16&45407294,chr5&18223828,chr9&19575348,chr20&11373357,chr27&7144239
EOG090B0H7D,chr1&28603539,,,chr12&711482,chr23&1190446,chr16&7918308,chr16&29007707,chr11&24814305,chr16&4345927,chr16&4845485,chr16&18717395,chrC1&21233178,chr16&45428094,chr5&18270630,chr9&19632500,chr20&12135513,chr27&2538397
EOG090B0910,chr1&31259478,chr11&83193401,chr23&583576,chr12&3018577,chr23&7455438,chr11&12224910,chr11&19394094,chr22&17541068,chr11&6074920,chr11&13110878,chr11&11163001,,chr16&46133900,,,chr20&15218062,
EOG090B00F6,chr1&31727420,chr11&99414851,chr23&4078158,chr12&6946904,chr23&3621560,chr15&8880435,chr15&19864541,chr13&11869665,chr15&11609802,chr11&7248101,chr15&11411796,chrC1&23654490,chr16&41173842,chr5&20280413,chr9&21764896,chr20&6083985,
EOG090B08H1,chr1&32222442,chr11&100474574,chr23&4285698,chr12&7167915,,chr11&17212072,chr11&26765455,chr22&29294338,chr11&779680,chr11&21756224,chr11&6123209,chrC1&24062718,chr16&41541913,chr5&20665287,chr9&22121370,chr20&6781539,chr27&646689
EOG090B08U3,chr1&32367291,chr11&100680812,chr23&4334701,chr12&2095037,,chr12&13839130,chr22&27071712,chr19&9163006,chr22&14787981,chr22&20474997,,chrC1&24163871,chr16&41637721,chr5&20772509,chr9&22216673,chr20&6910298,chr27&396334
EOG090B055Q,chr1&32775981,,chr23&4413811,chr12&2014152,,chr11&16055908,chr11&25066216,chr22&23464079,chr11&1842650,chr11&19183944,chr11&7348165,chrC1&24467999,chr16&41810249,chr5&20992094,chr9&22439451,chr20&7137996,chr27&12095022
EOG090B04N6,chr1&35559125,chr11&96086985,chr23&3379807,chr12&6133273,chr23&2632514,chr11&6406012,chr11&10156134,chr22&9030922,chr11&12836908,chr11&4224551,chr11&16963199,chrC1&26942988,chr16&39673519,chr5&23234137,chr9&24664921,chr20&3752033,chr27&14656993
EOG090B0GJG,chr1&35597946,chr11&96011420,chr23&3334402,chr12&6083945,chr23&2584908,chr11&6433062,chr11&10284264,chr22&9068034,chr11&12806204,chr11&4265059,chr11&16938640,chrC1&26973440,chr16&39598620,,,chr20&3652410,chr27&15281323
EOG090B01JZ,chr1&35736496,chr11&95763735,chr23&3283750,chr12&6019880,chr23&2524945,chr11&6461554,chr11&10333970,chr22&9113609,chr11&12770952,chr11&4302285,chr11&16903936,chrC1&27095895,chr16&39477120,chr5&23393339,chr9&24800082,chr20&3451919,chr27&14698329
EOG090B0769,chr1&36084922,chr11&95529548,chr23&3200318,chr12&5928744,chr23&2439930,chr11&5821060,chr11&8991865,chr22&7879439,chr11&16837226,chr11&3340898,chr11&17582981,chrC1&27419202,chr16&39292437,chr5&23672735,chr9&25045380,chr20&3280966,chr27&15837871
EOG090B0AA8,chr1&36088905,chr11&95515602,chr23&3196332,chr12&5925147,chr23&2434899,chr12&15197994,chr22&24862177,chr19&11926173,chr22&17103040,chr22&3793279,chr22&16503864,chrC1&27422795,chr16&39282815,chr5&23693005,chr9&25068300,chr20&3273724,chr27&14331792
EOG090B06G7,chr1&36341755,chr11&94777180,chr23&3076122,chr12&5789475,chr23&2311174,chr16&7280118,chr16&29904682,chr11&25696272,chr16&5042414,chr16&3479892,chr16&19375939,chrC1&27633487,chr16&39041706,chr5&23881997,chr9&25251415,chr20&2773918,chr27&28029345
EOG090B0K2H,chr1&37501254,chr11&93271324,chr23&2744091,chr12&5370410,chr23&1918214,chr11&6340904,chr11&10051683,chr22&8927416,chr11&12914942,chr11&4135401,chr11&17029006,chrC1&28612964,chr16&38242810,chr5&24830328,chr9&26196443,chr20&1672112,chr27&34639498
EOG090B0C4X,chr1&37537748,chr11&93259642,chr23&2740203,chr12&5366323,chr23&1912895,chr16&7132964,chr16&30140619,chr11&25883330,chr16&5188839,chr16&5489997,chr16&19527360,chrC1&28647955,chr16&38227376,chr5&24856515,chr9&26221440,chr20&1658923,chr27&34662413
EOG090B0CTR,chr1&37692691,,chr23&2649876,chr12&5250697,chr23&1808330,chr11&6499753,chr11&10384231,chr22&9168506,chr11&12731554,chr11&4362632,chr11&16875433,chrC1&28775542,chr16&38073246,chr5&24976877,chr9&26334497,chr20&1416226,
EOG090B0G4S,chr1&37803925,chr11&92474068,chr23&2346855,chr12&5159105,chr23&1763704,chr16&7686820,chr16&29291220,chr11&25144051,chr16&4599811,chr16&4328340,chr16&18957779,chrC1&28862643,chr16&37993988,chr5&25047883,chr9&26412550,chr20&1107568,chr27&28397632
EOG090B065A,chr1&39841744,chr11&102214591,chr23&665554,chr12&1825215,chr23&4253765,chr11&16129002,chr11&25204277,chr22&23610027,chr11&1735026,chr11&19313708,chr11&7222013,chrC1&30504109,chr16&42589441,chr5&26648035,chr9&27914804,chr20&7872644,chr27&26612716
EOG090B0A2X,chr1&40074061,chr11&102509958,,chr12&1880454,chr23&4309219,chr11&6374741,chr11&10101607,chr22&8977956,chr11&12882117,chr11&4178910,chr11&17000437,chrC1&30689781,chr16&42744687,chr5&26814818,chr9&28070732,chr20&8004954,
EOG090B09F3,chr1&40391348,chr11&98753086,chr23&3964285,chr12&6826561,,chr1&20395506,chr11&22457073,chr22&20701617,chr11&3704819,chr11&16325105,chr1&18776512,chrC1&30970028,chr16&40796431,chr5&27049069,chr9&28280793,chr20&5455004,chr27&26471121
EOG090B07R4,chr1&42430736,chr15&59726083,scaffold_108_arrow_ctg1&28096,chr16&2352665,,chr7&10163989,chr7&23689987,chr20&25328522,chr7&13619353,chr7&34747885,chr7&26196077,chrC1&32794228,chr5&80246063,chr5&28652906,chr9&29885579,chr18&2790422,chr31&29535693
EOG090B0BON,chr1&43164443,chr10&127798378,chr8&19646223,chr8&50782147,chr8&16359677,chr4&20309469,chr4&9816120,chr17&12236307,chr4&12588605,chr4&7419075,chr4&5392408,chrC1&33476721,chr17&21979913,chr5&29327313,chr9&30443631,chr8&113896119,chr10&40522845
EOG090B0COA,chr1&43375683,chr10&126923122,chr8&19734655,chr8&50875256,chr8&16251489,chr4&3766051,chr4&1162975,chr23&14866768,chr4&3769501,chr4&34006693,chr4&17629687,chrC1&33673116,chr17&22060006,chr5&29502240,chr9&30606854,chr8&113360749,chr10&52591402
EOG090B0B6W,chr1&43451019,chr10&126440980,chr8&19816522,chr8&50957167,chr8&16194158,chr4&1208381,chr4&3569668,chr15&38995781,chr4&972101,chr4&38774876,chr4&13838755,chrC1&33732004,chr18&4426162,chr5&29559847,chr9&30671112,chr8&113273490,chr10&52344996
EOG090B08RF,chr1&43970176,chr10&124312914,chr8&20516354,chr8&51687111,chr8&15505119,chr2&34239161,chr20&13690630,chr9&10801967,chr20&13504830,chr20&5998572,Super_Scaffold_26_ctg1&1106502,chrC1&34176755,chr18&3601195,chr5&29977100,chr9&31082418,chr8&111756722,chr10&48371508
EOG090B06WO,chr1&44213754,chr10&120461586,chr8&20584634,chr8&51764455,chr8&15403820,chr4&13504254,chr4&19438664,chr23&678991,chr4&27629915,chr4&18063872,chr4&27197938,chrC1&34381578,chr18&3390141,chr5&30172318,chr9&31240304,chr8&111400391,chr10&44222479
EOG090B0DK8,chr1&44654559,chr10&121910166,chr8&21010216,chr8&52184583,chr8&15017141,chr17&4869451,chr17&6499729,chr18&29038257,chr17&17479595,chr17&10035020,chr17&6774142,chrC1&34799820,chr18&3046180,chr5&30579952,chr9&31629820,chr8&110680794,chr10&40256057
EOG090B03FY,chr1&44738672,,chr8&21026381,,chrW&19453400,chr12&2491905,,,chr17&12170029,,,chrC1&34889819,,chr5&30662259,chr24&4319862,,chr1&121355689
EOG090B07D1,chr1&44850951,chr10&122829047,chr8&21113517,chr8&52295708,chr8&14828251,chr17&11168151,chr17&16462746,chr18&19151835,chr17&12085244,chr17&28704277,chr17&13314382,chrC1&34976244,chr18&2742559,,chr9&31794152,chr8&110008468,chr10&47186244
EOG090B08C2,chr1&45012266,chr10&123048904,chr8&21239627,chr8&52420487,chr8&14799956,chr17&4478084,chr17&6296043,chr18&29234021,chr17&17308098,chr17&9853333,chr17&6918131,chrC1&35119914,chr18&2697482,chr5&30885386,chr9&31920345,chr8&109960695,chr10&46800782
EOG090B04FN,chr1&45331125,chr10&123329102,chr8&21359437,chr8&52542835,chr8&14679583,chr4&10744053,chr4&23371554,chr23&2023140,chr4&24550791,chr4&22070587,chr4&24408693,chrC1&35462153,chr18&2500043,chr5&31054388,chr9&32138645,chr8&109726372,chr10&43883523
EOG090B05A9,chr1&45340253,chr10&123374761,chr8&21364479,chr8&52547941,chr8&14674499,chr17&4600079,chr17&6480775,chr18&29041231,chr17&17472579,chr17&10025179,chr17&6777524,chrC1&35469076,chr18&2492198,chr5&31059923,chr9&32145135,chr8&109712381,chr10&43905631
EOG090B0ES0,chr1&45500333,chr10&123710863,chr8&21492590,chr8&52674963,chr8&14560062,chr4&8099993,chr4&26725982,chr23&6325953,chr4&21949336,chr4&25183889,chr4&22060723,chrC1&35614759,chr18&2405225,chr5&31188043,chr9&32273611,chr8&109492786,chr10&44161700
EOG090B02YV,chr1&46189270,chr10&118363213,chr8&21924479,chr8&53138755,chr8&14120709,chr4&24182212,chr4&31972381,chr17&5072287,chr4&7839639,chr4&1223691,chr4&1666448,chrC1&36347985,chr18&1483601,chr5&31729635,chr9&32821484,chr8&108216356,chr10&40830079
EOG090B02KB,chr1&46248406,chr10&117980805,chr8&22029637,chr8&53244558,chr8&14016827,chr4&809025,chr16&23469980,chr17&3433495,chr4&454919,chr4&38277721,chr4&12995718,chrC1&36387307,chr18&1529723,chr5&31762944,chr9&32851660,chr8&107964583,chr10&49634634
EOG090B0BA1,chr1&46635776,chr10&116847041,chr8&22362405,chr8&53596037,chr8&13696292,chr4&23927851,chr4&31057560,chr17&5889462,chr4&7993609,chr4&2244985,chr4&1853633,chrC1&36712870,chr18&1783795,chr5&32070680,chr9&33151818,chr8&107274322,chr10&49597521
EOG090B00RI,chr1&47269631,chr10&116388482,chr8&22464590,chr8&53701590,chr8&13596015,chr4&25738406,chr4&35070843,chr17&4095024,,chr4&834470,chr4&318077,chrC1&37049962,chr18&1356417,chr5&32903800,chr9&33448129,chr8&106865457,chr10&36185651
EOG090B06QG,chr1&48435967,chr12&49386243,chr7&32507451,chr5&12642030,chr7&21585943,chr2&10760922,chr2&26242037,chr23&32048674,chr2&9991666,chr2&1570787,chr2&3154652,chrC1&187124958,chr7&77637967,chr4&28402473,chr8&29949802,chr11&21343804,chr16&15372947
EOG090B03HU,chr1&50524342,chr10&112219736,chr8&24553506,chr8&55860388,chr8&11470353,chr4&12465382,chr4&20891283,chr23&4521254,chr4&26300104,chr4&19472366,chr4&25842856,,chr18&627592,,chr9&36053055,chr8&103528203,chr10&38399531
EOG090B0FQ0,chr1&52004264,chr10&110731137,chr8&25053035,chr8&56400173,chr8&11118725,chr17&17513572,chr17&26271836,chr18&9813046,chr17&4983848,,chr17&19763802,chrC1&41481636,chr18&230667,chr5&36645919,chr9&37152487,chr8&102689729,chr10&39617485
EOG090B0CBQ,chr1&52687720,chr10&109960284,chr8&25314825,chr8&56698375,chr8&10864214,chr4&8047358,chr4&26803916,chr23&6402142,chr4&21874812,chr4&25075502,chr4&22006474,chrC1&42126971,chr17&37556625,chr5&37149001,chr9&37636379,chr8&102220860,chr10&40174201
EOG090B05IS,chr1&53069856,chr10&109791479,chr8&25386579,chr8&56772976,chr8&10787004,chr4&3715181,chr4&1236787,chr23&14941719,chr4&3680833,chr4&33664444,chr4&17582335,chrC1&42521864,chr17&37830166,chr5&37462288,chr9&37949504,chr8&102035271,chr10&32781466
EOG090B04I0,chr1&53767970,chr10&108784263,chr8&25969165,chr8&57406171,chr8&10224006,chr17&16512361,chr17&24737424,chr18&11318247,chr17&6077886,chr17&21000658,chr17&18692881,chrC1&43158499,chr18&44478448,chr5&38057345,chr9&38543169,chr8&100923586,
EOG090B06X6,chr1&53951922,chr10&108684594,chr8&26002511,chr8&57449359,chr8&10203358,chr17&16503588,chr17&24727376,chr18&11335850,chr17&6091296,chr17&20982441,chr17&18684533,chrC1&43337610,chr18&44428724,chr5&38179570,chr9&38672750,chr8&100893535,chr10&13510970
EOG090B0936,chr1&54032150,chr10&108644992,chr8&26020712,,chr8&10184408,chr17&16498385,chr17&24721877,chr18&11340608,chr17&6095005,chr17&20973079,chr17&18681011,chrA3&85400924,chr18&44408141,,,chr8&100819326,chr10&13486348
EOG090B0E8F,chr1&54054333,chr10&108637787,chr8&26028859,chr8&57476978,chr8&10179480,chr17&16496002,chr17&24719909,chr18&11344894,chr17&6098746,chr17&20962987,chr17&18678467,chrC1&43416393,chr18&44404110,chr5&38273749,chr9&38740047,chr8&100830210,chr10&13480490
EOG090B04IK,chr1&54132968,chr10&108591496,chr2&21015560,chr8&57494759,chr8&10165427,chr17&16487531,chr17&24705765,chr18&11346583,chr17&6100535,chr17&20953549,chr17&18674268,chrC1&43487143,chr18&44392910,chr5&38335154,chr9&38800372,chr8&100758010,chr10&13457670
EOG090B07JY,chr1&54200244,chr10&108516608,chr8&26065638,chr8&57517240,chr8&10146541,chr17&941711,chr17&5952674,chr18&30679984,chr17&22599626,chr17&24051015,chr17&2387283,chrC1&43535067,chr18&44369356,chr5&38387186,chr9&38845263,chr8&100718391,chr10&13413828
EOG090B04CY,chr1&54852233,chr10&108029022,chr8&26185829,chr8&57640888,chr8&10027789,chr4&7237936,chr4&28062325,chr23&7430250,chr4&21054857,chr4&23668991,chr4&21254075,chrC1&44066688,chr18&44200023,chr5&38862624,chr9&39340081,chr8&100254050,chr10&48691940
EOG090B004X,chr1&55069045,chr10&107681758,chr8&26230831,chr8&57684585,chr8&9933540,chr4&7266104,chr4&27998406,chr23&7371233,chr4&21087189,chr4&23733317,chr4&21284219,chrC1&44168634,chr18&10223397,chr5&38981390,chr9&39442596,chr8&100022959,chr10&48423886
EOG090B06T4,chr1&58486087,chr10&105605093,chr8&27405774,chr8&58910714,chr8&8849071,chr4&7607085,chr4&27472406,chr23&6940333,chr4&21504560,chr4&24440285,chr4&21638863,chrC1&47205459,chr18&43716577,chr5&41844550,chr9&42311903,chr8&98168578,chr10&33730597
EOG090B01ON,chr1&58659997,chr10&105532896,chr8&27434982,chr8&58946011,chr8&8823578,chr4&7619224,chr4&27461965,chr23&6933286,chr4&21514067,chr4&24453347,chr4&21650043,chrC1&47362629,chr18&43687791,chr5&41985348,chr9&42434229,chr8&98110954,chr10&33803985
EOG090B06NX,chr1&62437245,chr10&102846029,chr8&28614399,chr8&60243989,chr8&7643834,chr4&19994305,chr4&10195696,chr17&12685456,chr4&12935901,chr4&10215941,chr4&5680663,chrC1&50821402,chr18&42651901,chr5&45301863,chr9&45626075,chr8&96049958,chr10&19071654
EOG090B04ZN,chr1&62803787,chr10&102535185,chr8&28741861,,chr8&7517845,chr4&19955252,chr4&10267544,chr17&12749468,chr4&12994730,chr4&10133173,chr4&5734441,chrC1&51148101,chr18&42441101,chr5&45594223,chr9&45903533,chr8&95817147,chr10&19234971
EOG090B03RD,chr1&63525573,chr10&101967823,chr8&29000591,chr8&60672972,chr8&7280951,chr4&19806923,chr4&10464867,chr17&12951549,chr4&13168390,chr4&9891370,chr4&5892624,chrC1&51839574,chr18&41949935,chr5&46209931,chr9&46471481,chr8&95386544,chr10&19635296
EOG090B00UU,chr1&64588920,chr10&101202459,chr8&29300679,chr8&61040920,chr8&6966183,chr4&19614387,chr4&10684418,chr17&13187081,,chr4&9511206,chr4&6069313,chrC1&52873665,chr18&41277336,chr5&47200211,chr9&47402997,chr8&94743921,chr10&20274011
