BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
16601at7742,chr3&61067218,chr3&63737890,chr1&26366053,chr4&38804855,chr3&133466737,chr4&105230244
270381at7742,chr3&62855197,chr3&65692164,chr1&28067983,chr1&45273051,chr4&83417753,chr9&15430756
160371at7742,chr3&67771687,chr3&70798874,chr9&53327757,chrZ&30807129,chr14&118013031,chr13&94439898
308505at7742,chr3&69228981,chr3&72269594,chr1&10297054,chrZ&31663307,chr4&82819702,chr9&14642599
184999at7742,chr3&70713648,chr3&73741291,chr5&69908043,chrZ&55127576,chr4&53716906,chr9&105586012
274906at7742,chr3&71312847,chr3&74393705,chr10&16168526,chrZ&56667918,chr18&57362453,chr5&127523480
198411at7742,chr3&72161900,chr3&75254325,chr5&52596869,chrZ&34812805,chr19&23687460,chr9&69718342
96827at7742,chr3&72413881,chr3&75494130,chr10&15618366,chrZ&34965663,chr19&23208828,chr9&70259079
183663at7742,chr3&73306767,chr3&76478234,chr5&25708918,chrZ&35688778,chr19&21395188,chr9&72184134
264056at7742,chr3&73688021,chr3&76863089,chr1&52653927,chrZ&70789263,chr4&40686559,chr9&32973498
428307at7742,chr3&73906191,chr3&77076547,chr1&26099332,chr14&13797591,chr4&40270779,chr9&32553876
51955at7742,chr3&74405202,chr3&77665192,chr10&13084974,chrZ&66921865,chr4&58286112,chr9&110678321
15408at7742,chr3&74845252,chr3&78116016,chr1&19563507,chrZ&66609164,chr4&58800181,chr9&111362030
47838at7742,chr3&74957476,chr3&78232242,chr1&19538394,chrZ&66669121,chr4&52440256,chr9&104095385
370499at7742,chr3&75004609,chr3&78276112,chr5&69950796,chrZ&66601376,chr4&59003231,chr9&111631408
205146at7742,chr3&75181102,chr3&78477347,chr10&11038345,chrZ&66440359,chr4&59189644,chr9&111897216
123660at7742,chr3&79258688,chr3&82957984,chr14&44588365,chrZ&69047285,chr4&35700007,chr9&27948851
121053at7742,chr3&82848212,chr3&86523412,chr7&59156634,chrZ&33585614,chr4&86581969,chr7&53168313
161763at7742,chr3&84938603,chr3&88875283,chr13&12762421,chrZ&68921661,chr4&35192882,chr9&27548236
311206at7742,chr3&85739022,chr3&89702927,chr1&14015452,chr4&25321725,chr8&60890489,chr4&169729578
108033at7742,chr3&87449299,chr3&91426596,chr1&38143058,chr4&43242604,chr8&57524222,chr4&173233196
262895at7742,chr3&88248773,chr3&92303636,chr1&38346664,chr4&43680641,chr8&56564566,chr4&174237412
261602at7742,chr3&88323858,chr3&92381706,chr1&38362613,chr4&43698946,chr8&56531690,chr4&174299122
288407at7742,chr3&89823109,chr3&93950044,chr5&66221681,chr4&82264268,chr5&34633899,chr4&2930838
92370at7742,chr3&89851396,chr3&93982090,chr21&1990905,chr4&82297833,chr5&34601344,chr4&2875916
33771at7742,chr3&90114400,chr3&94269869,chr1&37312745,chr4&82489483,chr5&34392445,chr4&2593376
42045at7742,chr3&91317386,chr3&96024635,chr1&19853884,chr4&51615757,chr5&86112650,chr4&67618997
365136at7742,chr3&96041544,chr3&101179857,chr5&1833741,chrZ&27481274,chr19&29101505,chr9&4793092
158698at7742,chr3&97096840,chr3&102388767,chr5&457429,chrZ&68726953,chr4&94617982,chr9&26961968
219276at7742,chr3&97278153,chr3&118573656,chr5&26221273,chrZ&73221785,chr13&100452544,chr5&69565133
215440at7742,chr3&98584229,chr3&104420309,chr5&8661587,chrZ&13710211,chr13&119466104,chr5&43486915
226799at7742,chr3&98627334,chr3&104465087,chr5&8685448,chrZ&13725554,chr13&119429133,chr17&18642593
385925at7742,chr3&99377010,chr3&105195664,chr5&35420646,chrZ&12856187,chr15&5183925,chr5&40716145
214858at7742,chr3&99537873,chr3&105467999,chr8&31646004,chrZ&13276796,chr15&3965703,chr5&41925310
385758at7742,chr3&100520246,chr3&107084826,chr7&61280345,chr4&39775743,chr8&47533920,chr7&39854494
34483at7742,chr3&100546658,chr3&107114335,chr14&7321232,chr4&39751510,chr8&47490874,chr4&183663868
192276at7742,chr3&100998136,chr3&107624947,chr14&4048689,chr4&39578368,chr8&46986971,chr4&184091177
150433at7742,chr3&101211735,chr3&107846819,chr1&21564606,chr4&39481838,chr8&46578924,chr4&184657141
326283at7742,chr3&101526726,chr3&108150015,chr1&17593582,chr4&39378085,chr8&46276068,chr4&185018929
65316at7742,chr3&101822170,chr3&108454546,chr14&3960917,chr4&39265924,chr8&46033742,chr4&185242040
59168at7742,chr3&102623470,chr3&109254634,chr1&17878517,chr4&61316006,chr8&45396913,chr4&186069809
114695at7742,chr3&104253814,chr3&110935957,chr5&54711600,chrZ&21885920,chr13&100803291,chr5&69094256
413350at7742,chr3&104405881,chr3&111073398,chr8&17168234,chrZ&21901378,chr13&100760102,chr5&69189635
171308at7742,chr3&104964360,chr3&111583943,chr5&51823628,chrZ&22177032,chr13&93147591,chr5&79621311
182599at7742,chr3&106510425,chr3&113114259,chr21&7606219,chrZ&23184079,chr13&94986463,chr5&77433135
120920at7742,chr3&108366603,chr3&115042738,chr5&45895791,chrZ&23872528,chr13&96482170,chr5&75547023
155749at7742,chr3&109938781,chr3&116731068,chr18&7037559,chrZ&24708361,chr13&98249129,chr5&73567345
257976at7742,chr3&111053203,chr3&117931094,chr8&927190,chrZ&25279730,chr13&99384451,chr5&72220909
134188at7742,chr3&111509056,chr3&118701746,chr5&26189370,chrZ&64369178,chr13&100617644,chr5&69369918
8766at7742,chr4&7697876,chr4&8327320,chr24&15132233,chr2&93592202,chr18&88972048,chr18&70004151
356030at7742,chr4&15212918,chr4&15972094,chr16&25663595,chr2&138827493,chr14&37703047,chr8&125342288
31574at7742,chr4&15353207,chr4&16115474,chr16&43280719,chr2&138702353,chr15&59332303,chr8&125024617
174424at7742,chr4&15451225,chr4&16194680,chr16&43401294,chr2&138683601,chr15&59315845,chr8&124999404
390133at7742,chr4&15874850,chr4&16575473,chr16&6379302,chr2&138488851,chr15&58933838,chr7&131740374
199780at7742,chr4&16127140,chr4&16848043,chr2&21063822,chr2&64598193,chr13&38037482,chr6&7390003
310260at7742,chr4&16329986,chr4&17053812,chr16&36974682,chr2&78241086,chr13&38204973,chr6&7590258
283441at7742,chr4&16755544,chr4&17541703,chr24&7943278,chr2&64356551,chr13&38501586,chr6&7881999
419163at7742,chr4&16825036,chr4&17631233,chr24&7992415,chr2&64317402,chr13&38603849,chr6&8015649
388671at7742,chr4&16847927,chr4&17658238,chr24&8244345,chr2&64294402,chr13&38646170,chr6&8079890
264510at7742,chr4&17059301,chr4&17860666,chr24&8393796,chr2&64133000,chr13&38932766,chr6&8413549
156689at7742,chr4&19022981,chr4&19868824,chr19&11768274,chr2&56417693,chr18&80414228,chr18&79679948
46657at7742,chr4&22317587,chr17&49260331,chr7&46728085,chr11&9212641,chr7&36768621,chr19&31271965
68557at7742,chr4&23192513,chr4&24107560,chr19&33093577,chr2&138155067,chr15&58415706,chr8&123768703
384962at7742,chr4&23411059,chr4&24326983,chr19&35002479,chr2&138040117,chr15&58141493,chr8&123416850
302110at7742,chr4&23554024,chr4&24452851,chr16&44678479,chr2&137960078,chr15&58022366,chr8&123220103
59233at7742,chr4&23584880,chr4&24494083,chr16&25296613,chr2&137916482,chr15&57912315,chr8&123072770
324813at7742,chr4&23634582,chr4&24552373,chr16&25643838,chr2&137898677,chr15&57856036,chr8&122996766
161467at7742,chr4&24725033,chr4&25667151,chr16&15097854,chr2&136937417,chr15&55557620,chr8&120451063
374740at7742,chr4&24792823,chr4&25734701,chr16&15073769,chr2&136912747,chr15&55534316,chr8&120396104
142902at7742,chr4&25278794,chr4&26209759,chr16&8158732,chr2&41067261,chr9&121981971,chr3&43079689
114115at7742,chr4&25381097,chr4&26323855,chr16&7991286,chr2&40840243,chr9&122195301,chr3&43536542
178680at7742,chr4&25636978,chr4&26554433,chr16&7805464,chr2&40559118,chr9&122809949,chr3&44346343
199449at7742,chr4&25674393,chr4&26589595,chr2&42154395,chr2&88556549,chr18&24579996,chr18&36109249
109081at7742,chr4&25703339,chr4&26623367,chr16&7703924,chr2&40443028,chr9&114583816,chr3&32685461
280704at7742,chr4&26157290,chr4&27014904,chr16&38659472,chr2&132291708,chr14&32251544,chr8&108443563
188869at7742,chr4&26886931,chr4&27803871,chr19&22759361,chr2&132523590,chr15&44376394,chr8&109243009
150068at7742,chr4&28263806,chr4&29190781,chr19&42620981,chr2&44446651,chr9&114063814,chr3&33152742
105171at7742,chr4&28643132,chr4&29613621,chr12&14154257,chr2&48004934,chr6&56778878,chr7&32869345
117384at7742,chr4&28664145,chr4&29643435,chr12&14166998,chr2&48018352,chr6&56715122,chr7&32531689
238829at7742,chr4&28765544,chr4&29745763,chr2&21620577,chr2&51141401,chr13&14636564,chr7&42909635
261684at7742,chr4&29827611,chr4&30794239,chr16&14571186,chr2&136675649,chr15&55076157,chr8&119834893
32840at7742,chr4&29882394,chr4&30822606,chr16&9580479,chr2&136611670,chr15&55011247,chr8&119731924
400534at7742,chr4&30270088,chr4&31236467,chr16&9672546,chr2&136421980,chr15&54571509,chr8&119208473
376042at7742,chr4&31425723,chr4&32362985,chr19&45962197,chr2&135510776,chr15&51877523,chr8&116766604
415549at7742,chr4&38422569,chr4&39987873,chr19&32158018,chr2&121261350,chr6&83109112,chr2&74472119
153711at7742,chr4&38892778,chr4&40413915,chr19&31878905,chr2&120907587,chr3&9251130,chr8&80486811
403876at7742,chr4&39187658,chr4&40668822,chr22&26290221,chr2&120761353,chr3&8883351,chr8&79984767
332227at7742,chr4&40766436,chr4&42328218,chr24&23204488,chr2&119486621,chr3&5560830,chr8&76983261
137681at7742,chr4&46305086,chr4&47965089,chr24&21331016,chr1&80098492,chr16&44355028,chr3&113445307
274709at7742,chr4&47692853,chr4&49394373,chr24&23717150,chr2&115302598,chr1&10024979,chr8&67043233
377238at7742,chr4&47737288,chr4&49441874,chr24&23725935,chr2&115277558,chr1&9979986,chr8&66993675
153242at7742,chr4&47829112,chr4&49524179,chr24&23747185,chr2&115267098,chr1&9911734,chr8&66874141
37335at7742,chr4&48004878,chr4&49720676,chr2&42072713,chr2&115178747,chr1&9724482,chr8&66634501
268926at7742,chr4&49194728,chr4&50902548,chr24&8980089,chr2&97326609,chr18&67225702,chr18&11884445
359289at7742,chr4&49724496,chr4&51393816,chr19&12350193,chr2&97049124,chr18&67641679,chr18&12703108
11550at7742,chr4&49992207,chr4&51667136,chr16&10181085,chr2&96924967,chr18&67807312,chr18&13012022
283449at7742,chr4&50290562,chr4&51981507,chr19&12649855,chr2&96585147,chr18&68305822,chr18&13731518
21281at7742,chr4&54054075,chr4&55688256,chr20&6308564,chr2&106275249,chr18&20818077,chr18&31830755
343085at7742,chr4&55829992,chr4&57536907,chr22&2960494,chr2&103371931,chr18&12959988,chr18&24426757
41524at7742,chr4&56407248,chr4&58183580,chr8&40529376,chr2&103049116,chr18&12190920,chr18&23532202
108458at7742,chr4&56448629,chr4&58220080,chr24&33462892,chr2&103033379,chr18&12168801,chr18&23503619
168901at7742,chr4&56507578,chr4&58264432,chr24&36242087,chr2&103020711,chr18&12128911,chr18&23449517
325908at7742,chr4&56541678,chr4&58298027,chr2&32476213,chr19&6606823,chr11&62281513,chr17&15999849
265814at7742,chr4&60289525,chr4&62276565,chr7&71535217,chr2&101942701,chr5&30060246,chr18&657743
165642at7742,chr4&61026209,chr4&63116384,chr2&2791149,chr2&102148806,chr18&9996097,chr18&146368
116812at7742,chr4&61081324,chr4&63152313,chr2&2772573,chr2&102126960,chr18&9958193,chr18&214626
277361at7742,chr4&62346751,chr4&64580586,chr19&152684,chr2&138475945,chr15&58900974,chr8&124488594
171530at7742,chr4&62418061,chr4&64642932,chr19&170785,chr2&138468869,chr15&58889314,chr8&124475110
205318at7742,chr4&63719643,chr4&65991850,chr2&43098604,chr2&141638179,chr15&66434548,chr8&132572306
162268at7742,chr4&69649879,chr4&72463716,chr2&30787410,chr2&110261764,chr1&5084451,chr8&53734316
304827at7742,chr4&70114104,chr4&72941089,chr7&58837374,chr2&110381035,chr1&4776464,chr8&54135284
262915at7742,chr4&71628619,chr4&74392148,chr15&17098511,chr2&111223762,chr4&3870783,chr8&56112942
433205at7742,chr4&71701237,chr4&74474592,chr7&58720844,chr2&111268646,chr4&3941258,chr8&56199890
122255at7742,chr4&74602600,chr4&77721538,chr7&58186833,chr2&113284576,chr4&9449386,chr8&61491670
287059at7742,chr4&75469245,chr5&15219850,chr2&26647546,chr2&113806150,chr4&20008440,chr8&63061252
239338at7742,chr4&75551883,chr4&78795389,chr24&24286091,chr2&113842931,chr3&16183125,chr8&63162257
340073at7742,chr4&77205704,chr4&80642926,chr24&23838598,chr2&115081599,chr1&9545524,chr8&66429132
208840at7742,chr4&77214750,chr4&80652260,chr2&42096050,chr2&115083844,chr1&9533333,chr8&66432517
418675at7742,chr4&80536008,chr4&84056915,chr19&41516287,chr2&145630993,chr15&73090437,chr4&157204389
66052at7742,chr4&90134736,chr4&94352780,chr16&25342301,chr2&142541024,chr15&68089635,chr8&134545366
59090at7742,chr4&90888416,chr4&95278558,chr24&9896229,chr2&49268685,chr13&18733363,chr7&38726246
173102at7742,chr4&91465954,chr4&95911695,chr24&10196147,chr2&49695699,chr13&18125162,chr7&39413437
358777at7742,chr4&91626765,chr4&96055244,chr24&10296890,chr2&49805971,chr3&28764710,chr7&39565543
355364at7742,chr4&92371355,NW_022630392.1&12196,chr6&21068783,chr7&22055607,chr1&75507248,chr2&219572375
96764at7742,chr4&93433042,chr4&97945136,chr19&42847420,chr2&44772953,chr9&113654933,chr3&33798729
303207at7742,chr4&94153243,chr4&98758493,chr24&36204354,chr2&102828657,chr18&11660833,chr18&22936852
387111at7742,chr4&96276692,chr4&101131735,chr16&40346659,chr2&126386278,chr4&10874615,chr8&95247617
221393at7742,chr4&96414750,chr4&101288688,chr16&40508844,chr14&13766591,chr16&5195848,chr16&5025478
20951at7742,chr4&97192483,chr4&101984602,chr16&26680511,chr2&126048980,chr4&11486043,chr8&94488706
386558at7742,chr4&99565396,chr4&104535242,chr19&31526727,chr2&124515212,chr4&15265952,chr8&90625671
268563at7742,chr4&100096565,chr4&105110403,chr16&23833678,chr2&124273644,chr4&15958074,chr8&89935582
162375at7742,chr4&100280789,chr4&105296750,chr2&7547375,chr2&124172320,chr4&16123554,chr8&89758061
340020at7742,chr4&101449398,chr4&106461060,chr24&42141566,chr2&123036820,chr4&19575214,chr8&86474308
76998at7742,chr4&103351553,chr4&108785228,chr2&31687640,chr2&122586187,chr3&14533934,chr8&85107296
124764at7742,chr4&104869795,chr4&110437465,chr13&42602285,chr2&45962472,chr9&111230883,chr3&36993548
15257at7742,chr4&105124961,chr4&110702449,chr13&48064335,chr2&48883523,chr9&118508172,chr3&37281333
223512at7742,chr4&108731195,chr4&115179850,chr2&3389777,chr2&3279878,chr11&59407664,chr1&227747653
362410at7742,chr4&110825943,chr4&117613486,chr2&42216383,chr2&141677081,chr15&66532743,chr8&132732211
288175at7742,chr5&1595075,chr5&3773855,chr13&3954715,chr3&31044021,chr17&46254345,chr6&43507238
40567at7742,chr5&2739230,chr5&4958595,chr13&41920374,chr3&16112940,chr2&129105203,chr2&112542495
370914at7742,chr5&3438727,chr5&5704208,chr13&42142264,chr3&31891433,chr17&79334725,chr2&37645823
118353at7742,chr5&3681385,chr5&6003186,chr17&24821634,chr3&9216412,chr17&71616261,chr2&28894699
212065at7742,chr5&5163107,chr5&7438375,chr17&40849464,chr3&27919747,chr5&31512016,chr2&27643209
85740at7742,chr5&6170309,chr5&8532963,chr17&41328239,chr3&28809406,chr17&49425104,chr6&39906357
325223at7742,chr5&7424680,NW_022630562.1&77306,chr17&48922150,chr3&16134059,chr17&46725800,chr6&42960768
239989at7742,chr5&8379345,chr5&11533138,chr20&51239482,chr3&30373847,chr17&45555941,chr6&44254706
215706at7742,chr5&8404915,chr5&11566972,chr20&51344376,chr3&30348315,chr17&45533100,chr6&44280181
401065at7742,chr5&8959591,chr5&12185609,chr16&2467191,chr3&17665779,chr1&181150993,chr1&224356925
310707at7742,chr5&9733544,chr5&13017126,chr22&26278081,chr3&17260805,chr1&180851173,chr1&225985302
375615at7742,chr5&10571860,chr5&13854851,chr4&5642723,chr3&30902484,chr17&46111018,chr6&43671762
385594at7742,chr5&10693396,chr5&13998375,chr4&5645424,chr3&30923312,chr17&46129338,chr6&43645099
213618at7742,chr5&11720793,chr5&15996694,chr20&51703361,chr3&18091091,chr6&112605544,chr1&222704763
17657at7742,chr5&11951400,chr5&16235183,chr20&51489283,chr3&17987120,chr1&183086289,chr1&222942824
220062at7742,chr5&16297665,chr5&20389702,chr13&2427711,chr3&88322096,chr9&78081980,chr6&53073493
122017at7742,chr5&16581312,chr5&20657877,chr13&2357961,chr3&88196739,chr9&77768080,chr6&53498756
432000at7742,chr5&16777682,chr5&20897633,chr20&38322559,chr3&17045413,chr1&180438329,chr1&226548905
336615at7742,chr5&18407930,chr5&22542732,chr13&51894259,chr3&4364061,chr17&46644598,chr6&43054274
137727at7742,chr5&18459984,chr5&22600904,chr13&794448,chr3&30993503,chr17&46172253,chr6&43580200
325689at7742,chr5&18575958,chr5&22737690,chr20&51730806,chr3&18103831,chr8&4087658,chr1&77810861
238694at7742,chr5&18719998,chr5&22883082,chr13&28690392,chr3&31030899,chr17&46244102,chr6&43517110
305378at7742,chr5&18757900,chr5&22902267,chr13&3938706,chr3&31034189,chr17&46248248,chr6&43512167
428108at7742,chr5&18923432,chr5&23072451,chr8&53143307,chr12&20135862,chr6&92175022,chr3&15052441
269102at7742,chr5&19486947,chr33&15251230,chr7&25015498,chr3&82512927,chr19&8920567,chr3&160432508
41150at7742,chr5&19539247,chr5&23719159,chr16&37910564,chr3&77470844,chr9&87192716,chr6&84125070
379564at7742,chr5&20468405,chr5&24659945,chr23&31245423,chr3&79633644,chr9&82830028,chr6&78854575
135517at7742,chr5&20894016,chr5&25064712,chr23&31380714,chr3&79409634,chr9&83395175,chr6&79487004
134632at7742,chr5&21131550,chr5&25315940,chr16&5110671,chr3&79204850,chr9&83823564,chr6&80005844
59333at7742,chr5&22795170,chr5&27139061,chr16&4842165,chr3&78261986,chr9&85688383,chr6&82171425
112232at7742,chr5&23463284,chr5&27967414,chr20&2647296,chr3&76468737,chr4&34688784,chr6&87399807
273483at7742,chr5&23501508,chr5&28019852,chr20&2669968,chr3&76452007,chr4&34664106,chr6&87473004
148672at7742,chr5&23518805,chr5&28039938,chr20&2682028,chr3&76418316,chr4&34617845,chr6&87514413
353474at7742,chr5&24545213,chr5&29121599,chr20&1174034,chr3&75686448,chr4&33031586,chr6&89323107
17789at7742,chr5&24972598,chr5&29543162,chr20&23947570,chr3&75427685,chr4&32624112,chr6&89846590
369618at7742,chr5&26178870,chr5&30850359,chr23&31597530,chr3&56338190,chr10&22705816,chr6&133960869
169728at7742,chr5&26213305,chr5&30885386,chr23&31608711,chr3&56303512,chr10&22645107,chr6&133991155
273897at7742,chr5&28113460,chr5&32488779,chr23&31905805,chr3&55321034,chr10&20347911,chr6&136225208
305943at7742,chr5&28648823,chr5&33027467,chr20&39507835,chr3&54987050,chr10&19837014,chr6&136922429
78565at7742,chr5&29214002,chr5&33580248,chr13&1182257,chr3&54672238,chr10&19002731,chr6&137853610
256348at7742,chr5&29491268,chr5&33866806,chr20&19517148,chr3&104436467,chr5&31187601,chr2&27364400
321845at7742,chr5&32268670,chr5&36803339,chr4&5766472,chr3&71405238,chr4&21727884,chr6&99543555
288248at7742,chr5&32450342,chr5&36993330,chr16&32652756,chr3&71514499,chr4&21890316,chr6&99369600
119219at7742,chr5&34399062,chr5&39015966,chr16&32238256,chr3&72523419,chr4&24615568,chr6&97026552
223813at7742,chr5&34678075,chr5&39273418,chr20&409414,chr3&72720696,chr4&25007278,chr6&96798472
420572at7742,chr5&37298823,chr5&42178078,chr10&25352617,chr1&105381015,chr16&87563280,chr21&29155761
182463at7742,chr5&38126238,chr5&43016523,chr20&39284107,chr2&102082955,chr14&65920737,chr8&27649773
281245at7742,chr5&38347488,chr5&43254960,chr20&39359751,chr3&105112135,chr14&65807403,chr8&27810305
134433at7742,chr5&39140608,chr5&44062392,chr20&539864,chr3&63885157,chr10&34152216,chr6&116399251
251459at7742,chr5&41051237,chr5&46070485,KN150267.1&45418,chr3&64778912,chr10&36828703,chr6&114057257
14102at7742,chr5&42449779,chr5&47715199,chr20&219197,chr3&65737716,chr10&39006767,chr6&112109437
64461at7742,chr5&42638976,chr5&47910165,chr20&42506638,chr3&63709871,chr10&51677810,chr6&116877276
415822at7742,chr5&42888386,chr5&48161651,chr20&42431560,chr3&63086100,chr10&52022723,chr6&117265764
235827at7742,chr5&42970364,chr5&48256396,chr20&42247115,chr3&63249863,chr10&52339723,chr6&117563254
267121at7742,chr5&44933599,chr5&50394007,chr20&40762146,chr11&2494694,chr8&119564039,chr16&84124630
136018at7742,chr5&46801280,chr5&52274372,chr20&39749973,chr3&60216857,chr10&31496166,chr6&125025211
346606at7742,chr5&46919428,chr5&52405933,chr20&39685596,chr3&60126950,chr10&31313415,chr6&125276146
161484at7742,chr5&47336333,chr5&52806065,chr16&40043702,chr3&59791033,chr10&30535113,chr6&125986176
335129at7742,chr5&48253487,chr5&53736468,chr16&5239210,chr3&59269489,chr10&29313667,chr6&127289869
