BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
141264at7742,chr1&29702604,chr1&31352763,chr1&10066270,chr4&20321751,chr3&83023949,chr4&154584124
143888at7742,chr1&29822787,chr1&31537579,chr1&25651058,chr4&20293346,chr3&83055646,chr4&154536685
381106at7742,chr1&29986129,chr1&31728057,chr1&25181245,chr4&19876754,chr3&84088068,chr4&153344738
403226at7742,chr1&30458537,chr1&32149053,chr21&19368982,chr4&34618777,chr5&91360748,chr4&74748041
298413at7742,chr1&30554298,chr1&32244621,chr5&9147504,chr4&34596009,chr5&91949736,chr4&75482538
101303at7742,chr1&30739983,chr1&32465271,chr1&26467232,chr4&44783961,chr5&92151850,chr4&75746343
100623at7742,chr1&30993935,chr1&32692302,chr1&50539255,chr4&45641817,chr5&104459637,chr4&88007734
106858at7742,chr1&32557602,chr1&34348108,chr13&11719853,chr4&60851635,chr3&135493505,chr4&102632057
331986at7742,chr1&33000220,chr1&34801201,chr1&43714424,chr4&60974970,chr3&135271823,chr6&99174741
138249at7742,chr1&33334480,chr1&35111942,chr14&1203608,chr4&49243146,chr5&76974724,chr4&56467636
309596at7742,chr1&33747198,chr1&35419513,chr20&37844035,chrZ&52795241,chr5&108433175,chr4&681958
96693at7742,chr1&34239131,chr1&35808878,chr1&12308497,chrZ&52146188,chr4&44037118,chr9&36217365
31951at7742,chr1&43559884,chr1&45508771,chr7&39668843,chr4&79805096,chr5&36602624,chr4&6804594
62221at7742,chr1&44843086,chr1&46832984,,chr4&79147288,chr5&37300706,chr4&5711381
322345at7742,chr1&46011470,chr1&48054331,chr14&20349,chr4&78596115,chr5&38086800,chr17&30068590
79920at7742,chr1&46183864,chr1&48219815,chr14&3718862,chrZ&53315630,chr5&108312925,chr4&499336
405980at7742,chr1&46357240,chr1&48391048,chr5&431994,chrZ&53725276,chr8&26158451,chr8&42837962
349858at7742,chr1&47280266,chr1&49331290,,chr6&5127451,chr4&45316827,chr9&37780679
103690at7742,chr1&48389969,chr1&50389942,chr21&19324486,chr4&46447493,chr5&100762499,chr4&83407453
291229at7742,chr1&48518857,chr1&50529473,chr14&3516647,chrZ&53928345,chr8&25999448,chr8&43056347
261091at7742,chr1&48537884,chr1&50544554,chr13&9546374,chr4&34158110,chr8&25982874,chr8&43103549
308333at7742,chr1&52185502,chr1&54195311,chr1&49909962,chr4&37938822,chr3&131234169,
53269at7742,chr1&53118221,chr1&55160293,,chr4&38433534,chr3&132686800,
133965at7742,chr1&53628910,,,chr4&38608011,,
375400at7742,chr1&53677658,chr1&55705399,chr1&26438792,chr4&38674097,chr3&133082429,chr4&105682733
62345at7742,chr1&59863111,chr1&61994533,chr1&12107994,chr4&60028656,chr3&138091055,chr4&99564096
410913at7742,chr1&60283177,chr1&62756872,chr13&12478065,chr4&60118915,chr7&104942119,chr13&36902772
239289at7742,chr1&63905370,,chr1&20063738,chr4&54970836,chr3&123368396,chr4&118685535
231143at7742,chr1&64364719,chr1&66884684,chr14&49634439,chr13&13800250,chr18&60602083,chr4&119009847
359813at7742,chr1&64980510,chr1&67544896,chr7&57629514,chr4&54534573,chr6&66535527,chr4&120060118
297771at7742,chr1&66677172,chr1&69492249,chr5&38822174,chr4&34930706,chr5&96210163,chr4&77862849
418700at7742,chr1&68541077,chr1&71312265,chr5&39537195,chr4&45322203,chr5&98254412,chr4&80266825
141965at7742,chr1&72684840,chr1&75533562,chr21&9367097,chr4&49985454,chr5&92286823,
215427at7742,chr1&72876234,chr1&75719496,chr21&214715,chr4&49938510,chr5&92416210,chr4&76115366
286081at7742,chr1&73918711,chr1&76731786,chr5&66203154,chr4&46430733,,chr4&83264199
221197at7742,chr1&74218487,chr1&77064643,chr10&11355952,chr4&46271934,chr5&100518477,chr4&83035225
121505at7742,chr1&74265129,chr1&77139247,chr10&11328254,chr4&46294263,chr5&100444076,chr4&82928102
343489at7742,chr1&74778709,,chr10&5002147,chr4&46409784,,
417133at7742,chr1&74815081,chr1&77645284,chr7&59169151,chr4&37703447,chr3&130696460,
108881at7742,chr1&75633912,chr1&78709194,,chr4&78304383,chr5&38527806,chr4&10075378
343091at7742,chr1&79220274,chr1&82338554,chr23&2183917,chr4&76737114,chr5&43609001,chr4&15435744
155235at7742,chr1&80542455,chr1&83743720,chr1&19418796,chr4&75971291,chr5&45493460,chr4&17577466
421281at7742,chr1&80578289,chr1&83779921,chr1&21309409,chr4&75969231,chr5&45520326,chr4&17614655
96327at7742,chr1&80694451,,chr1&23511747,chr3&62755699,,chr4&17632532
100655at7742,chr1&80908700,chr1&84162467,chr1&23557846,chr4&75897960,chr5&45670023,chr4&17811078
29337at7742,chr1&84276673,chr1&87846015,,chr4&74430815,chr5&49960272,chr4&22387705
161775at7742,chr1&85821929,chr1&89830409,chr7&71437709,chr4&73527138,chr5&52643804,chr4&25123931
241208at7742,chr1&86140414,chr1&90158921,chr12&22645028,chr4&73496003,chr5&52783091,chr4&25312810
83097at7742,chr1&86244896,chr1&90267636,chr20&23475527,chr4&73479748,chr5&52834264,chr4&25377428
160383at7742,chr1&86897154,chr1&90977597,chr7&62248640,chr4&73141713,chr5&53819827,chr4&26617399
11104at7742,chr1&94959810,chr1&99054677,chr7&61082292,chr4&69914094,chr5&63708941,chr4&37418158
87643at7742,chr1&96272986,chr1&100413494,chr1&23243676,chr4&69316806,chr5&65263063,chr4&39288761
220264at7742,chr1&96418753,chr1&100589621,chr1&23274771,chr4&69279358,chr5&65391629,chr4&39459118
422319at7742,chr1&96498743,chr1&100679719,chr1&23299048,chr4&69212056,chr5&65450405,chr4&39552126
357871at7742,chr1&96956273,chr1&101167234,chr1&23398405,chr4&69002131,chr5&65892389,chr4&40243387
321832at7742,chr1&98541887,chr1&102782844,chr14&46343798,chr4&68356732,chr5&67248169,chr4&41935485
185742at7742,chr1&98663419,chr1&102914943,chr14&44793858,chr4&68331945,chr5&67307095,chr4&42001715
190526at7742,chr1&98760777,chr1&102981799,chr14&45213853,chr4&68290547,chr5&67398236,chr4&42117518
116245at7742,chr1&100227675,,chr14&4281978,chr4&67601718,chr5&69557055,chr4&44672336
398354at7742,chr1&102464931,chr1&106571318,chr13&12378404,chr4&66814019,chr5&72159873,chr4&47451645
86856at7742,chr1&102856709,chr1&107013060,chr23&43874124,chr4&66591497,chr5&72514158,chr4&47858926
204865at7742,chr1&103035827,,,,,
211328at7742,chr1&103365595,chr1&107562313,chr20&23447817,chr4&66447785,chr5&72914625,chr4&48341740
389352at7742,chr1&103441411,chr1&107647617,chr20&23431713,chr4&66445833,chr5&73007067,chr4&48483562
284061at7742,chr1&103981329,chr1&108210451,chr20&23173732,chr4&66162603,chr5&73635495,chr4&52023957
258449at7742,chr1&104025438,chr1&108254625,chr20&23162795,chr4&66145580,chr5&73651586,chr4&52051705
185467at7742,chr1&104724203,chr1&108914951,,chr4&65762051,chr5&74442856,chr4&53254021
351522at7742,chr1&105970258,chr1&110278503,chr20&22194365,chr4&65130633,chr5&76140328,chr4&55346337
337000at7742,chr1&106021963,chr1&110306174,chr20&22187337,chr4&65119363,chr5&76184146,chr4&55396190
233977at7742,chr1&106528852,chr1&110841098,chr20&25740454,chr5&1095086,chr2&118926781,chr15&40471343
125886at7742,chr1&106757005,chr1&111060472,chr20&25645588,chr4&64787566,chr5&76876024,chr4&56338402
146661at7742,chr1&106806465,,chr20&25630326,chr4&64741584,chr5&76896373,chr4&56395352
197548at7742,chr1&106860806,chr1&111162823,chr20&25618267,chr4&64733202,,
202013at7742,chr1&110936729,,chr5&36598963,chr1&179832220,chr14&57903346,chr13&21493249
254518at7742,chr1&111100604,chr1&115499545,chr1&16463414,chr4&63137279,chr8&40512109,chr8&17247245
342980at7742,chr1&112028293,chr1&116323708,chr1&16675631,chr4&62763518,chr8&41397608,chr4&189941010
223443at7742,chr1&115048307,chr1&119377878,chr10&15341028,chrZ&20606755,chr13&104144138,chr5&65625061
46317at7742,chr1&116772941,,,chrZ&19495989,chr13&106833989,chr5&62433757
288056at7742,chr1&117000676,chr1&121281665,chr8&17184717,chrZ&19481987,,chr5&62389010
392901at7742,chr1&117762781,chr1&122134806,chr8&16734083,chrZ&18970639,chr13&108052706,chr2&20529467
116667at7742,chr1&119548317,chr1&123957134,chr2&35603808,chr14&7296698,chr13&110395177,chr1&44800464
341195at7742,chr1&120358189,chr1&124777519,chr10&2684093,chrZ&17464955,,chr5&56909646
134679at7742,chr1&121288611,chr1&125701076,chr10&6888279,chrZ&16929304,chr13&112598945,chr5&55775386
147171at7742,chr1&121356582,chr1&125785041,chr10&6911248,chrZ&16884495,chr13&112669622,chr5&55626494
42074at7742,chr1&121622161,chr1&126048632,chr10&8154874,chrZ&16737521,chr13&112927838,chr5&55256488
377323at7742,chr1&122431262,chr1&127395776,chr21&9988045,chrZ&16628067,chr13&113209843,chr5&54979332
396662at7742,chr1&123197969,,chr5&40485550,chrZ&16124393,chr13&114288763,chr5&53628311
395764at7742,chr1&123530029,chr1&128578406,chr10&8947348,chrZ&15932096,chr13&114818244,chr5&53098602
337325at7742,chr1&126041667,,chr5&66355104,chrZ&14740939,chr13&117248474,chr5&50390129
183995at7742,chr1&126846701,chr1&132004802,chr5&52971486,chrZ&14183718,chr13&118380353,chr5&44808963
268813at7742,chr1&128600192,chr1&133725330,chr10&16840099,chrZ&8592273,chr4&43028165,chr9&35100035
51278at7742,chr1&128634787,chr1&133760222,chr10&17730597,chrZ&8578948,chr4&43017909,chr9&35089092
139946at7742,chr1&128704804,chr1&133827092,chr5&41496660,chrZ&8564228,chr4&43002984,chr9&35074108
5018at7742,chr1&128974261,chr1&134098009,chr5&41582643,chrZ&2176889,chr18&77938500,chr18&45852467
90690at7742,chr1&130038037,chr1&135638479,chr5&52101863,chrZ&2685125,chr18&78842452,chr18&44931110
58896at7742,chr1&133797835,chr1&139811338,chr7&24646640,chrZ&9126064,chr4&43567189,chr9&35737169
217762at7742,chr1&133919760,chr1&139936000,chr7&24631861,chrZ&9116954,chr4&43578968,chr9&35748766
394483at7742,chr1&135843094,chr1&141805357,chr21&11835531,chrZ&7615147,chr4&41464383,chr9&34339040
221031at7742,chr1&135964498,chr1&141928447,chr21&11867700,chrZ&7545846,chr4&41366897,chr9&34220915
35271at7742,chr1&136368340,chr1&142302230,chr5&50869906,chrZ&7254427,chr4&41115357,chr9&33462664
333591at7742,chr1&136535230,chr1&142495951,chr21&12023922,chrZ&7103033,chr18&25138671,chr18&36796805
404316at7742,chr1&142341785,chr1&148366316,chr10&14488723,chrZ&7942308,chr4&41739354,chr9&34635632
273954at7742,chr1&142376711,chr1&148399974,,chrZ&7943983,chr4&41751986,chr9&34646705
277217at7742,chr1&143959130,chr1&149971084,chr21&19418969,chrZ&10348034,chr15&10981810,chr5&33989093
192451at7742,chr1&144024862,chr1&150043011,chr21&19446048,chrZ&10331465,chr15&11000817,chr5&33944648
199341at7742,chr1&145511162,chr1&151692668,chr21&10689436,chrZ&928587,chr18&65983851,chr18&59331093
223152at7742,chr1&147130698,chr1&153261614,chr21&1640682,chrZ&380944,chr18&64458083,chr18&57550712
280287at7742,chr1&148288144,chr1&154304460,chr21&918936,,chr18&63664303,chr18&56603027
206434at7742,chr1&150252290,chr1&156214318,chr21&1630315,,chr18&70453316,chr18&54360573
281785at7742,chr1&152534182,chr1&158469424,chr5&6854625,,chr18&73738834,chr18&50974405
334667at7742,chr1&152773444,chr1&158668849,chr10&17543841,,chr18&74196903,chr18&50375831
197420at7742,chr1&153429969,chr1&159286406,chr8&32373077,chrZ&1061979,chr18&74943336,chr18&49562309
112966at7742,chr1&153771725,,chr21&3489064,chrZ&1094389,chr18&75043130,chr18&49251037
201359at7742,chr1&154370990,chr1&160158175,chr21&3244146,chrZ&1281331,chr18&75435194,
175798at7742,chr1&155467699,,chr10&14499277,,,
369343at7742,chr1&156020472,chr1&161795393,,chrZ&2089912,chr18&77635139,chr18&46215881
350289at7742,chr1&156106006,,chr21&5066655,chrZ&2139374,chr18&77757703,
177658at7742,chr1&156387293,chr1&162166694,chr7&24494317,chr4&83173608,chr5&33898725,chr4&1983319
339768at7742,chr1&156473088,chr1&162230248,chr7&7696991,chr4&90957760,chr6&83121828,chr2&74455117
219560at7742,chr1&157980504,chr1&163798905,chr14&9581908,chr4&83906973,chr5&33654366,chr4&1717180
175033at7742,chr1&159683400,chr1&165538409,chr14&15070825,chr4&84434393,chr5&33368220,chr4&1339535
13881at7742,chr1&162046147,,chr14&16151790,chr4&85437202,chr6&71909163,chr2&86027423
115070at7742,chr1&162179062,chr1&168132972,chr14&16127173,chr4&85464565,chr6&71881153,chr2&86106611
128400at7742,chr1&162236708,chr1&168185341,chr14&16094098,chr4&85480631,chr6&71831471,chr2&86144268
412708at7742,chr1&162303281,chr1&168246310,chr17&43512995,chr4&85493340,chr6&71816099,chrX&12824957
129053at7742,chr1&162607940,chr1&168575654,chr14&16084235,chr4&85609477,chr6&71494663,chr2&86603843
129943at7742,chr1&163547333,chr1&169435177,chr5&2724401,chr4&88667783,chr2&130614245,chr20&3146776
155537at7742,chr1&166224771,chr1&172313589,chr1&42776942,chr4&87572581,chr6&77243562,chr2&80302251
332125at7742,chr1&168685084,chr1&174926524,chr13&13930526,chr4&86173165,chr6&70766554,chr2&88717593
60899at7742,chr1&168780465,,chr13&13954990,chr4&86128674,chr6&70844726,chr2&88557736
161315at7742,chr1&173448223,chr1&180558753,chr7&60148853,chr4&89693673,,
250326at7742,chr1&175048399,,chr7&59203115,,chr6&83795254,chr2&71068684
240403at7742,chr1&176326375,chr1&184249520,chr14&5835292,chr4&90826283,chr6&83054696,chr2&74526800
260062at7742,chr1&178279861,chr1&187116154,chr5&43073654,chr4&90985865,chr6&83152766,chr2&74422154
205393at7742,chr1&179015443,chr1&189745354,chr21&11959083,chr4&91042362,,chr20&2652661
291239at7742,chr1&179890607,chr1&191052189,chr17&43626612,chr6&8891023,chr10&67888830,chr10&62376194
12300at7742,chr2&2855405,chr2&3957210,chr24&20333107,chr2&4751686,chr9&119102668,chr3&38039226
80808at7742,chr2&4459529,chr2&5807634,chr19&2791119,chr2&131213171,chr15&76703741,chr8&144511431
72731at7742,chr2&9809861,,chr24&2284548,chr2&13057846,chr18&3399868,chr10&34999740
60142at7742,chr2&13054216,chr2&14763643,chr2&48087205,chr2&11482427,chr13&6542085,chr10&3138031
435525at7742,chr2&13666609,chr2&17192516,chr19&25526592,chr2&24478751,chr6&6956027,chr7&97161781
184707at7742,chr2&14815780,chr2&18375704,chr19&41041501,chr2&23652470,chr6&4674287,chr7&94584451
81756at7742,chr2&14871907,chr2&18429822,chr19&41003887,chr2&23622363,chr6&4600755,chr7&94509677
422403at7742,chr2&15419506,chr2&18982111,chr19&40900208,chr2&23398318,chr6&4077881,chr7&150749736
54574at7742,chr2&16155808,,,chr2&22950273,chr6&3498523,chr7&93233370
303797at7742,chr2&16349696,chr2&19976300,chr19&40352338,chr2&22918192,chr6&3457989,chr7&93189912
105001at7742,chr2&16437144,chr2&20068582,chr19&34691876,chr2&88407284,,chr18&36129934
371168at7742,chr2&17932034,chr2&21549340,chr2&30904125,chr2&85628835,chr4&40936587,chr9&33255219
93020at7742,chr2&17962546,chr2&21590621,chr24&16856006,chr2&79164901,chr13&68562288,chr5&7869134
152925at7742,chr2&18540298,chr2&22243491,chr24&16905332,chr2&78391136,chr15&31590718,
81484at7742,chr2&18779769,chr2&22513292,chr16&27508477,chr2&89122196,chr4&48437847,chr9&100306825
206164at7742,chr2&19005674,chr2&22767113,chr16&27417968,chr2&89273342,chr4&48194608,chr9&99982612
363317at7742,chr2&19055136,chr2&22818987,chr16&27384977,chr2&89305659,chr4&48131827,chr9&99915240
226477at7742,chr2&19436561,chr2&23197495,chr16&27216500,chr2&89697618,chr4&47471559,chr9&99217934
178561at7742,chr2&20470326,chr2&24501245,chr2&2184812,chr2&2125379,chr9&121798080,chr3&42708980
309958at7742,chr2&20776257,chr2&24833370,chr2&3416888,chr2&2389685,chr11&59158265,chr1&228165817
188851at7742,chr2&22497002,chr2&26655036,,chr2&6210532,chr9&119357606,chr3&38346869
291464at7742,chr2&23729934,chr2&28009207,chr24&7324549,chr2&6847026,chr5&25692113,chr7&152648642
82704at7742,chr2&25408693,chr2&29775896,chr2&29903192,chr2&7746352,chr5&27734808,chr7&154946334
117682at7742,chr2&26184667,,chr7&40907165,chr2&8053974,chr5&28329107,chr7&155662800
227342at7742,chr2&26964711,chr2&31492789,chr7&40715897,chr2&8493487,chr5&29195986,chr7&156635645
194260at7742,chr2&27173632,chr2&31701182,chr7&40641371,chr2&8600795,chr5&29434678,chr7&156949738
42538at7742,chr2&27292817,chr2&31815836,chr7&40585827,chr2&8668514,chr5&29570945,chr7&157155884
39294at7742,chr2&28361824,chr2&32945126,chr7&40202640,chr2&9508795,chr12&116407233,chr7&158641464
156112at7742,chr2&30211723,chr2&34595170,chr2&42361667,chr2&10442220,chr13&8973122,
328272at7742,chr2&32515595,chr2&37095230,chr2&1939449,,chr15&76327493,chr8&144078729
120131at7742,chr2&32524904,,chr2&1453034,,chr15&76331390,chr8&144082731
228525at7742,chr2&32933366,chr2&37538343,chr12&23647851,chr2&15013887,chr18&4332306,chr10&30434068
151078at7742,chr2&32985842,chr2&37602394,chr12&23645053,chr2&14997515,chr18&4366300,chr10&30304307
100256at7742,chr2&40268645,chr2&45479407,chr19&38157831,chr2&26035509,chr6&11925831,chr7&10966993
418226at7742,chr2&42213898,chr2&47785313,chr19&25465125,chr2&24791598,,chr2&174486446
51066at7742,chr2&42224298,chr2&47795713,chr16&47273639,chr2&24775492,chr6&8214806,chr7&7572476
64473at7742,chr2&42659338,chr2&48053917,chr19&2064794,chr2&28955317,chr12&35064808,chr7&17777520
395792at7742,chr2&43638860,,chr19&2235682,chr2&29583346,chr12&33928490,chr7&19144862
279373at7742,chr2&44017025,chr2&49506983,chr19&2397333,chr2&29750765,chr12&33429655,chr7&19698316
115767at7742,chr2&44308720,chr2&49843105,chr16&19640675,chr2&29902111,chr12&119440664,chr7&20140946
100494at7742,chr2&44457245,chr2&50010454,chr19&2271578,chr2&29980863,chr12&119163117,chr7&20347068
173797at7742,chr2&46100186,chr2&51843856,chr19&2633464,chr2&30897410,chr5&23964784,chr7&22945589
378656at7742,chr2&46258943,chr2&52002378,chr19&619305,chr2&30978032,chr5&24165077,chr7&23182086
268237at7742,chr2&46283049,chr2&52024719,chr19&20251860,chr2&31127851,chr6&49034787,chr7&23253279
409719at7742,chr2&46343294,chr2&52078668,chr16&54780721,chr2&31145533,chr6&49073947,chr7&23299395
389667at7742,chr2&46593855,chr2&52329663,chr19&20173759,chr2&31320115,chr6&49334060,chr7&23611316
361680at7742,chr2&47272864,chr2&53019077,chr19&40177323,chr2&22675232,chr5&3584721,
136464at7742,chr2&50401431,chr2&56548542,chr19&20761810,chr2&37863075,chr14&16249367,chr3&25719460
240465at7742,chr2&50444226,chr2&56586634,,chr2&37883693,chr14&16240668,chr3&25790064
332423at7742,chr2&50597812,chr2&56752195,chr19&1618641,chr2&38165093,chr14&15357825,chr3&26709673
60688at7742,chr2&50706259,chr2&56883871,chr16&50110814,chr2&38304009,,chr3&27238900
424089at7742,chr2&51473007,chr2&57706688,chr16&55106735,chr2&38726470,chr9&118065228,
376105at7742,chr2&51594897,chr2&57821261,chr16&55083267,chr2&38775944,chr9&118037683,chr3&28324042
258997at7742,chr2&57648000,chr2&64337807,chr2&13225219,chr2&67810495,chr1&106724902,chr18&63331782
99440at7742,chr2&58644193,chr2&65413816,chr19&27858806,chr2&79786863,chr13&69612093,chr5&6587452
422495at7742,chr2&58782988,chr2&65581244,chr19&27970481,chr2&79858807,chr13&69809844,chr5&6372503
425163at7742,chr2&62307111,chr2&69173210,chr19&28281295,chr2&85983045,chr7&81161393,chr3&135949291
49394at7742,chr2&63713893,chr2&70665475,chr16&2903575,chr2&42835127,chr9&123371873,chr3&45398170
424377at7742,chr2&63962182,chr2&70931707,chr19&1872954,chr2&42768313,,chr18&21612430
296937at7742,chr2&64480364,chr2&71525986,chr19&19188838,chr2&41826161,chr9&105053421,chr3&131462723
40843at7742,chr2&65561484,,chr24&18501588,chr2&68242248,chr1&105664108,chr18&62187506
70131at7742,chr2&65702683,chr2&72844639,chr24&23669393,chr2&68316321,chr1&105535361,chr18&62045856
393288at7742,chr2&65887075,chr2&73033748,chr2&27869982,chr2&68504700,chr1&105284219,chr18&61815852
196730at7742,chr2&66524789,chr2&73790304,chr2&27957968,chr2&69157766,chr15&12810712,chr5&31532393
47172at7742,chr2&66546901,chr2&73812868,chr12&13332629,chr2&69170917,chr15&12833836,chr5&31401432
124120at7742,chr2&75877015,chr2&83735731,chr19&627935,chr2&85736141,chr13&73627030,chr5&1247561
362141at7742,chr2&76495393,chr2&84430647,chr16&26851143,chr2&83907366,chr18&24106527,chr18&35468611
87193at7742,chr2&76563214,chr2&84496067,chr16&27127930,chr2&84203415,chr4&56880247,chr9&109048056
327776at7742,chr2&76660095,,chr16&27166157,chr2&84289093,chr4&56962988,chr9&109137455
60330at7742,chr2&77301605,,chr13&16261245,chr2&84795137,chr18&24653926,chr18&36187540
379932at7742,chr2&77556324,,,chr2&85614980,chr11&82764372,chr17&34961567
125236at7742,chr2&78760164,chr2&86893389,chr13&15941869,chr2&80749232,chr11&11801002,chr7&50445263
284429at7742,chr2&79227508,,chr16&8532359,chr7&20075990,chr11&12249605,
